Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_1,-0.8301786,0.8105177,0.702817,-0.92480797,1.1665359,-0.7129407,0.21957275,-0.45301285,2.1647084,1.5993689,-0.84498656,-0.045073275,0.40641472,-1.5349113,-1.264479,-0.38986596,-0.10678026,-0.06824581,2.9855478,1.6149588
Subject_2,0.2446661,-0.7583495,0.51798445,0.29213306,0.7401935,0.8375274,-1.2802356,2.1485567,1.2383779,-0.10358203,0.036923945,-0.9960112,0.9910014,-0.5000119,-0.473531,0.90147036,-1.6161026,-0.6013079,0.3212,-0.07145766
Subject_3,-0.36292332,-0.43110648,0.21248132,0.112374626,0.17549586,-0.007018181,0.08159731,-0.44818473,-1.4846718,0.7217805,0.2852941,0.024593921,-0.7202509,-1.1055768,1.413054,0.75688374,-0.27067924,-2.3078923,0.15751924,0.27209443
Subject_4,0.80735636,-1.0088351,-0.98204654,-0.31278986,-1.2403158,1.1387024,-1.2758495,1.0649872,-0.16937436,-0.9829712,1.2483503,-2.0467715,-1.4892612,1.1717141,0.14228065,0.5893178,1.7600932,1.3648369,-0.04761342,-0.11186469
Subject_5,-0.028003655,-0.53695136,-0.89118004,-1.0389749,0.7338962,-1.5159107,0.23508053,-1.0278196,-2.1872861,-0.45699626,0.7137049,0.25473773,1.3095825,-0.122066945,0.8395369,-0.18475762,-0.64262176,-1.5663663,1.7698617,1.2840207
Subject_6,0.77274,0.46796143,0.30004147,1.3497976,-0.015667379,-0.33914372,0.6540142,0.38147864,-1.6679283,-0.47435248,-0.49070674,0.4545914,1.388019,-0.78733164,-1.3591224,-1.5395513,-0.1523583,1.1301966,0.7078361,-0.20265573
Subject_7,-1.5307314,-0.87694055,0.48942724,-1.0328556,0.3413772,-0.22404324,0.55713147,1.2882013,1.149926,-1.3969043,-0.91536766,0.2955597,0.65720123,-1.0200151,-0.5484324,-1.2942637,0.5162646,-0.49499065,1.0572157,1.4019184
Subject_8,2.2130816,-0.46832764,-1.1623077,0.8434449,0.72713715,0.8758468,0.5598513,-0.38818857,-0.83574456,0.9666483,0.17275007,-1.2315595,0.41085026,-1.0672854,-2.0155547,-1.2280143,0.7426694,-0.014596836,0.14603673,0.37129965
Subject_9,-0.8983767,1.395449,-0.01681079,-0.6078805,-0.5682843,-0.09528292,0.46793377,-1.6154969,-0.9618075,-3.3918731,-0.27162457,-0.33687687,0.91974145,0.89744234,-0.9218669,-1.8513066,0.3343033,-0.6733466,-0.93577296,-0.29941383
Subject_10,1.1884481,0.66878706,-1.31919,-0.81897384,-0.9456745,1.0590627,1.2358102,-0.97176254,-0.33640617,0.27152148,-0.2956804,0.93137634,0.54907495,0.8667281,-1.896306,-1.2066439,-0.67223245,-0.34790736,0.5847436,0.13732503
Subject_11,1.8066258,0.08061356,1.2082783,0.71958643,1.2517623,-0.67230076,-0.45269048,1.1927735,0.27636954,2.1972654,0.5863197,1.232435,1.0611806,0.85158753,-0.6042329,-2.029487,0.15704569,-0.65349805,-0.5917405,0.52622336
Subject_12,0.50736266,-0.11939176,1.3652945,1.0779892,-0.54088825,0.30967453,-1.5813426,-2.0592387,0.46498272,-1.2389982,-0.05053311,1.0476785,-0.1181294,0.34847307,1.3009131,0.4870313,-0.40037993,-0.44088095,-1.5432665,-0.8392084
Subject_13,0.3725136,1.2969736,-0.21167576,-1.5455332,-0.5442926,-1.2713479,-0.12287422,0.8200059,-0.6041258,-0.10462901,-1.7773771,0.97205,0.78717357,-0.5720449,2.5223072,-0.11889341,1.0373223,-1.3456146,0.7129283,-0.34701717
Subject_14,1.1023202,-0.64487386,1.1883109,0.70274323,-2.225802,-0.35034573,1.7187753,0.7397197,-0.8215914,-1.3318319,1.9897616,1.9137039,-2.2564223,-0.33601242,0.86080235,-0.22794323,0.2502846,-0.6877904,-0.570174,1.9111161
Subject_15,1.4039651,0.76497376,1.0822253,-0.87299716,-0.5249045,1.3263464,-1.2146269,1.1043744,0.8210137,-0.28879878,0.35306385,-0.017064484,0.4426458,-0.71589196,-0.94065595,-0.9570083,0.01961072,-1.0326061,-1.4886831,0.7529118
Subject_16,-0.06287533,0.7298782,1.6370692,0.5416689,-0.4911912,0.61430013,0.30342782,-0.21060626,-0.43236563,0.947198,0.2926524,1.653357,1.3408825,-0.5366883,0.62652653,-1.1513041,1.1172644,0.52958894,0.0586773,0.83325005
Subject_17,-1.370162,0.7726567,1.2478988,-0.732776,-1.8956519,-0.77127165,-1.0055546,0.5546862,-0.061632656,-0.1108714,0.5116977,-0.24071473,-1.1657768,1.3201655,0.75324667,-1.3282382,0.3673669,1.6336302,-1.9810971,1.9356922
Subject_18,-1.0035164,-1.0618032,-0.8168209,-0.0774908,-0.41168728,0.43788454,1.10743,-0.56550884,-0.750414,0.09108857,-0.6000541,-0.8477693,-1.4593726,-1.410887,-1.069346,-0.936791,1.4728158,-0.29984975,-0.06816022,0.51982594
