Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.46180254,-0.41477904,0.68538535,-0.8220389,0.63573694,-1.531085,0.6956061,-0.424311,-0.0062234253,1.0147638,-0.926656,0.7922518,1.7088587,0.23674108,-0.66093636,-0.45016298,-0.50576264,-0.34637594,-0.101850934,0.07479223
-0.5013248,-1.3336678,1.3606651,0.03661458,-0.456325,1.657374,0.46383017,1.6292353,-0.58272487,-0.19930193,-1.3802106,-0.5911993,0.9987551,-0.71298015,1.9557518,-0.016391225,-2.3196843,1.4504983,1.8283765,-1.4067891
0.3518923,1.5619673,0.20340857,-0.43250358,1.2080035,0.16272067,-1.4631776,-0.10098357,-0.4755195,-0.23580144,1.6255006,-0.97730553,0.18202527,2.4544039,0.35138074,-0.9785965,0.6368959,-0.6282827,-1.0039923,0.008898217
0.017749105,-1.6648093,0.08727073,0.8882751,0.7821769,-0.5363326,0.34978655,-0.66564107,1.0562019,-0.6049979,1.6058505,-1.0776097,0.3280505,1.4743387,0.88354087,-0.13358605,-0.8836196,-0.8612036,1.1118608,-0.20529182
-1.3008753,-0.68651277,0.94561666,1.83226,0.20006642,0.574682,-0.79353637,0.62297773,-0.57124364,0.7741192,-1.2817087,-0.78760105,-1.4914721,0.72885174,-1.2844434,-0.09336502,0.40572414,-0.6741794,1.365547,1.8399166
-0.63455755,-0.8880169,-0.019393593,1.9521546,1.7749127,0.38364923,-0.49881706,0.06304679,-0.44206098,-0.42985252,-0.62325656,0.020963857,-2.2304635,-0.66076064,0.68472874,0.5489099,-0.36016694,-0.86336786,0.1321681,0.6330635
1.7540337,-0.9912921,0.8761218,1.1937671,0.6614017,-1.2702777,1.9800322,-0.6219462,-0.17519552,-0.8759909,0.6294671,-0.2606342,2.1316361,0.35872376,1.0566266,0.4979586,-0.08638,-0.61996657,-2.5403297,-1.0604655
0.43173108,0.14716974,1.4665722,0.802388,-0.65099144,0.5944293,-0.9387888,-0.8563963,0.0063728048,-0.40360215,1.2179193,-0.7174276,2.141787,-2.1705637,-0.2014376,-1.2917707,0.9472394,-1.3324904,1.2041842,0.30809087
0.8850281,0.72026706,-0.29483238,0.06619156,-0.7854316,1.4480621,0.10287297,0.00060301175,-0.3577535,0.06721588,0.16284038,-1.1088438,-1.210765,1.871068,2.1083312,-1.2551006,3.0626898,-0.59486246,-0.4602394,1.107088
0.2521198,-0.9677086,0.18358901,2.079416,-2.1382027,0.40287536,0.3859127,-1.1197025,1.3459914,-1.4858252,0.22330399,1.2667767,-1.111853,0.7925541,-1.0917289,-0.5459586,2.9939413,1.776025,-0.25881028,1.8400558
