Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-1.7093185,-0.063806355,0.84992284,-0.35513967,-0.673775,-1.0215023,0.62872994,-0.040713433,0.37417606,-0.17516592,-0.54076815,0.80479944,0.9177014,0.5271848,0.279911,-0.5831585,-1.6425169,0.044274297,1.9950846,0.38992593
0.06709867,-0.09346012,-0.83068204,-0.46653658,-0.007482136,-1.0070355,0.73574424,-0.7823094,-0.24757424,1.5191394,-0.038861793,-1.5189971,-0.7730813,-0.70931304,-0.24882475,0.4444045,-0.08444746,-0.9547549,-0.53081024,-1.0910411
-0.56576794,0.068084404,-1.7504551,-1.5173303,0.15064533,0.55625105,-0.044488925,0.57924676,0.75695395,-1.6736885,-1.4144607,-0.54262394,-0.2929876,1.9953227,1.2546586,-1.4891688,-0.91884995,-0.35901412,-0.60076743,-0.2664448
-0.69083,-0.10350225,0.365199,-0.56928074,-2.345122,-0.27668774,0.08066922,0.22312038,1.2904812,0.5934867,-2.4644003,0.76564324,-0.84762985,0.7315453,-0.727991,1.2197055,-1.1505904,-0.040372863,-0.4906242,0.07361557
1.5751624,0.00080220145,-0.04961338,0.15049778,-1.0700899,-1.9398389,1.0525892,-0.80006045,0.44762152,-0.8363505,0.4503008,0.41920665,-0.5936574,1.2391676,-0.8841193,-0.72930324,0.27177417,-0.38054827,-0.4031151,0.2412625
-0.6737813,-0.4289439,0.98699355,-0.6466051,-0.07803223,0.66095173,-0.74128604,0.43110886,0.4836014,2.1193511,-0.10924866,-1.4219748,-0.982819,2.1619148,1.3061905,1.4815227,0.45174512,-0.042507056,0.06511748,0.2725481
0.86051923,-1.723515,0.7016923,1.5935222,0.31633738,-0.06921817,-0.9275976,-0.96458966,-0.50859284,-0.7389627,-1.1421385,-0.16958329,0.742338,-1.245092,0.9383306,2.5575383,-0.6369879,0.43784556,0.45556328,-0.10471466
-0.81571853,-1.1086098,0.95748377,0.59234196,-0.14829548,1.928901,-0.34762087,0.749531,-0.38854736,0.48494458,-0.38275075,-1.2630804,-0.8780864,-0.49650535,-0.07935588,-0.93747157,0.22398426,-0.097723015,1.2057016,-0.061499882
0.04766914,-0.9457715,0.84402525,0.7791212,-0.032083243,1.0456947,0.039365396,-0.86925304,0.49842364,-0.69036996,-1.4636832,0.01704595,0.7972781,1.3088676,0.62949157,-0.30445737,-0.6595444,0.9987443,-1.4240607,-0.45302105
0.494581,-0.11314629,0.4493097,-0.4617899,0.34123036,1.1812283,0.7797545,-0.83154553,-0.47609693,1.6561397,0.101782404,0.015284405,0.44344738,-0.54915756,0.94435,0.33120742,0.8871224,-0.34599128,-0.6514407,0.50411844
0.13974525,2.0817006,0.105076894,-0.7320983,-0.32498282,-0.47659248,-0.45747265,-0.23298928,0.37162122,-0.10769905,0.1774587,0.24876669,1.6084398,-0.31679377,0.9685663,1.9354141,0.8419112,1.1503447,-0.39190516,-1.5150414
-0.8690309,1.327368,-0.33397284,0.6287185,-2.319339,-0.7217625,-0.18804464,0.77416074,-0.5119812,0.7676146,0.5635242,-0.50027084,-2.2252014,1.8259896,1.0117242,0.40474424,-0.23530991,-0.08105318,0.22008106,0.3133496
-1.2838529,-1.7119949,0.096703395,0.6539069,-1.2052712,0.035309423,-0.6350093,-0.33844683,1.5480738,1.5936645,0.4033982,-1.0795058,0.4159298,0.96442467,0.38940617,0.3336293,-0.89761835,-0.1580024,-1.2154678,-0.1353844
-0.35268804,-1.176508,-1.1801604,0.71070874,0.57530814,1.3897967,0.6355369,0.29154745,-1.5172001,-1.232598,0.4024407,1.1229932,1.7803618,-0.39349502,-0.014095647,-1.8635584,0.14727673,-0.26861098,0.9027112,0.5496548
0.25799668,-1.8003373,0.64086336,-0.10326579,0.5240883,0.10417626,1.8727702,1.0293076,0.8921942,-0.6617032,-0.18315458,1.2557191,1.8265282,-1.5264432,-0.27837974,1.561294,-0.4916565,0.20974807,-0.28784004,0.4309511
-1.6665202,-1.214175,0.22407496,0.55231434,0.78343314,1.1492918,-1.7478862,-0.57209986,1.8849884,-1.8647858,-6.042706,-0.022074437,0.7994003,0.06913291,-1.0508888,-1.3328842,0.42695183,0.19133836,1.721151,0.6686204
0.2784531,-0.4655529,1.7286788,-0.6504774,-0.19732411,1.4843326,-0.49936128,1.8394277,1.9663552,0.726653,-1.0407783,1.2241508,1.5298605,-1.120331,-1.3086838,-0.9211492,1.0730076,-0.32516304,1.0084231,0.36628464
