Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_1,-1.5106452,0.61299163,1.26882,0.66780925,0.31663835,1.3132108,-1.3747493,1.37892,0.16836712,-1.4532303,-0.794917,0.63401,-0.5522032,-0.46346244,0.990682,-0.8155397,0.085633345,-0.06700189,-0.9819922,-1.2099537
Subject_2,0.9519342,-0.38935712,-0.505646,-0.35890317,0.1900007,-0.12259565,0.4857639,-0.035343952,-1.4044361,0.5308969,-1.299945,-0.4655365,-0.2833923,0.53247297,-0.38269395,-1.0112079,0.06254556,-0.8298518,-0.8133394,-0.4877756
Subject_3,-0.6871549,1.0574998,0.35202232,-0.98235357,0.34781152,-0.030702261,0.12733345,0.55590916,1.7873422,0.8256412,-0.06944949,-0.30185053,0.19533092,-1.2747061,-0.6341772,-1.677487,0.5197907,-0.098152086,1.3403375,-0.4389023
Subject_4,0.49196503,-0.68176055,0.28306037,-0.44349122,-2.1207037,0.5766928,-0.94483566,-0.024958659,-0.8685374,0.24825282,0.18860418,-1.0953606,2.4423404,-0.6068605,1.1163954,0.2713292,-1.3473301,2.0765471,0.010675973,2.0322595
Subject_5,0.70526356,-0.7561862,-0.3355036,-1.1506659,-0.442605,0.63994855,0.64555705,1.7272713,0.6944237,-1.577758,0.50412506,-0.22113389,0.33625516,0.5808205,0.43983924,0.14548995,-0.0047553494,0.044444542,0.9441573,0.19002996
Subject_6,-0.3517088,0.41333798,-0.7168523,0.27873755,0.33761638,0.14689678,0.70486253,-1.2650561,-0.45948324,-0.15336429,-0.41722316,-0.781181,-1.2125816,0.42564,-0.12154555,0.37019002,-0.61840445,1.321091,-0.80115753,0.09272775
Subject_7,-0.42227316,1.0867579,-0.32068378,-0.23507597,0.30417353,0.51464885,0.47251207,-0.069779515,-0.019170456,-0.74233544,0.18027824,-0.17423669,1.6743016,0.0751577,-0.4824852,-0.37407634,0.39244497,0.33950368,1.2930688,-0.65280116
Subject_8,0.43887636,0.99410504,1.8751615,0.23684484,1.1301512,2.59392,-0.62265676,-0.1520454,-0.37400097,-0.376447,-0.9867994,-0.22970477,-1.7370594,-0.88296264,0.2668384,-0.6708944,0.06354235,0.6148297,0.12759493,-0.7071012
Subject_9,-0.543269,0.6060877,0.9770539,-0.5482683,0.66334546,-0.24126865,0.5052581,-0.07894121,-0.8682036,-1.9541668,0.48854667,0.7549393,0.4880168,-0.4290451,0.5586952,1.0566161,-0.039557286,-1.566408,-0.7680893,-0.14939862
Subject_10,0.7253185,-0.4431237,0.15439144,-1.4918295,-0.018020744,-0.46878612,-0.17038144,0.06237399,-0.0499447,-1.8245211,0.89864624,1.1336465,-1.0412476,0.8357712,-0.6080873,1.1444339,-0.096242264,0.033549566,-0.8483398,-0.28497368
Subject_11,-0.017050473,1.2968264,0.9381332,-0.051077444,0.8021243,-0.08726748,-0.5980847,1.1894143,-0.39618355,0.96063215,0.030488202,-0.13095088,1.3933688,-1.1775141,0.955178,-0.6429618,0.37460363,2.7883432,0.83977365,-0.182161
Subject_12,1.0313257,-0.28200942,-1.6077348,-1.3569715,0.053309087,-0.5877075,-0.21739833,-1.1951123,-0.5782993,-1.27555,-0.7154725,-1.7400765,-0.81977206,0.8359208,0.087189764,-1.0173936,-1.4678785,-0.3128498,0.20895962,-0.5311558
Subject_13,0.19284828,2.0774846,-0.040626623,-1.6731812,-0.326012,-1.4946688,-1.4443656,-0.47970146,-1.4618614,0.051595364,0.8069669,-1.75831,0.34139523,0.7788368,0.14103638,0.41607183,0.9247839,-0.0037183715,0.35855618,-0.708757
Subject_14,-0.33259228,0.15957952,0.37083167,-0.86351943,0.51393324,-0.60162437,-0.30763483,0.015334837,-0.3832347,0.5588406,-1.3422587,0.025891189,-0.2452313,1.4170653,2.1686425,-0.5780524,0.07867293,-0.19748002,1.2784964,-0.30147842
Subject_15,0.08488394,-0.3333864,-1.2652378,-1.2584915,0.1531137,0.7053235,0.09524241,1.0415812,1.1273493,-0.6235412,-1.06503,0.46399695,-0.039396275,0.35707855,-0.049160812,-0.14137909,-0.17579216,0.2902091,0.6852409,0.30721483
Subject_16,1.2848532,-0.25714025,0.7620524,1.9819905,-0.4882119,0.35337093,-0.47568747,-0.14644705,-1.5217524,-0.07351799,0.67534465,-2.051152,0.22432959,0.32218495,0.09097025,0.22917221,-0.6113058,0.3291636,0.024578331,0.96855927
Subject_17,-1.1419951,0.21694204,0.37439197,-0.87378013,0.6304045,-0.56911814,-0.17757273,0.14719242,0.1335319,-1.0330669,-0.6013333,0.3857254,0.43727562,0.57456595,0.76084405,1.1492996,-0.35705942,0.74645245,0.52561903,0.88926494
Subject_18,-1.5385727,0.27579555,1.1329944,1.5804302,0.3651261,-0.2051131,-0.21730897,3.2457607,0.30030915,0.15191855,0.13765958,-0.6675939,-0.3458439,1.2691543,0.22890946,-0.8622353,-1.0203073,1.4637357,0.90905416,0.7005323
Subject_19,1.9689816,-0.046945542,0.6872575,0.007306039,-0.2800561,-0.93860537,-0.09661205,-0.5992209,-1.2318791,-0.3379364,0.06344967,-1.2070191,-0.45087013,2.0375948,1.4349098,0.45102388,0.20311967,0.5348629,-0.46243033,0.19495642
Subject_20,2.1822386,0.7124115,1.2805253,1.0108906,-2.5565474,-1.2430149,-0.56279814,-0.39315483,-1.0146229,1.4794325,-0.19738953,3.481823,-0.19398856,-2.1819863,-1.7359896,0.2266346,-2.4986284,2.780084,-0.21663117,1.0165942
