Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-1.6112411,0.12792371,1.7250947,-1.3205156,0.10846545,0.49254432,0.30519155,0.7461969,-0.37059814,-0.9920051,0.46892568,-0.6922603,-0.08906247,0.8461545,-1.4457288,1.0303205,-0.19113266,-0.5662524,1.4828491,0.61155456
0.8889645,-0.68629146,-0.3118182,1.234541,-0.47495505,1.2044438,-1.6587259,-0.8740905,-2.4270513,0.5344811,-0.33144897,0.47132856,-0.31309423,-0.18995112,-0.33397207,-1.1019676,1.6843551,0.2912927,0.84966654,-0.089612946
-2.016453,0.8379571,0.49465403,0.2401029,-1.2378993,1.8182851,0.978286,-1.5653825,-0.5128906,1.657061,-0.1566445,0.2693057,-0.2894388,-0.41850576,0.01214254,-0.74025965,-0.34792528,0.35419348,0.1603539,-0.08220479
-0.26619786,-0.92447704,0.6765361,-1.0664366,-0.7661495,0.013738963,0.52042764,0.25323278,-0.04805754,1.2433565,-0.12759489,-1.2147639,1.6915668,2.598742,-0.6608204,-0.08250119,-0.027709192,-1.5661765,-0.14102404,-1.3312697
1.4520761,0.9204068,1.761707,1.1735803,0.63290304,0.22818726,-0.6012291,-0.39589846,-0.451107,-2.0503008,0.37699017,1.9874705,0.5384698,0.20991232,0.9945903,1.7296025,1.132127,0.80850536,-0.96239567,-0.50901055
-0.17322972,-0.9412257,-1.9934968,0.391831,0.15925261,0.98784673,-1.584181,-0.3041647,0.7773621,-1.428734,-0.74053895,-0.425565,0.12815084,0.6726431,2.7693193,-0.45645386,-1.4487505,0.4511079,-0.7803981,1.2836732
0.23168941,-0.43721145,0.948558,0.84524935,-2.0160422,-1.5737116,0.6274986,-1.2325565,-0.47287333,-0.8472103,1.8797753,0.1582159,-0.41968462,-0.8255524,-0.032445457,0.091184124,1.7946702,-1.5915788,-1.0912207,1.8403202
0.68911785,-0.559971,-0.02556935,-0.06809669,1.0243334,-1.990359,-0.35936874,-1.190895,2.4190643,1.4160819,0.9362428,-0.31588024,-2.1427414,-0.19428597,0.61030185,1.8113025,-3.1900065,-0.54382837,0.62658155,0.02733419
1.0114608,-0.10403284,1.5188063,-0.16209789,-0.27568263,-0.022319091,0.9814734,1.0715747,-0.7189982,-0.6690035,-2.2409809,1.7287042,0.5082972,-0.24007785,0.5551233,-0.05601844,-0.7848386,0.16001892,0.67550063,-1.1736994
-0.96399885,1.0342617,0.1214812,0.27113634,-1.3783396,-0.29648846,0.35556477,0.41941646,0.18139026,1.326842,-1.3270476,0.062561244,-0.9932431,0.36262336,-1.6257805,-0.33025157,0.4914989,-0.8632251,0.8353253,0.18398155
0.30723107,-0.3673537,0.11396182,-0.414616,0.51353556,-1.503444,0.094766326,-2.0204735,0.78771365,0.2559805,-1.8520677,0.30478394,0.10995245,1.9832683,-0.91019684,-0.49079582,-1.238472,1.7250204,1.9526465,1.417247
-0.23831701,-0.7191849,-2.1042106,0.39232424,0.07267182,-1.1709427,-0.6833883,-0.17709184,0.36590832,0.7027542,-1.0478958,0.3050911,-1.7769645,-0.2758832,0.49872422,-0.56414443,-2.1572127,-0.14461602,-1.1963316,0.3594533
1.2921509,0.672329,-0.90469044,-0.8029274,0.74479115,1.258119,0.19095153,0.17015944,-0.20352744,0.27189946,-0.19875239,0.80371654,0.82925725,0.26307574,0.29095936,-0.109023035,-0.11573375,-1.0495263,0.53462744,-0.46792242
0.6218434,0.27308336,-1.8597593,1.243259,0.12340096,-0.5230124,0.7470631,-0.8665559,0.002134506,-0.6152891,0.25343218,-1.4775813,0.73035717,-1.0798751,0.2870105,-0.92145133,0.72920597,-0.9649756,1.0822744,-1.6841779
0.6445869,-0.8826402,-0.7278379,0.77207315,1.2510653,-0.70099825,1.8232145,-0.22450699,-0.19596963,-0.05790312,-0.6191469,1.0650187,-0.4621549,-0.041548565,0.25875175,-1.1608484,-0.7373522,-0.68171483,0.2893566,0.9056536
-0.5421381,-0.21874705,-0.61070627,0.25494218,-0.87911075,-0.93539137,-0.13688591,-1.0091708,0.05756131,-1.3192457,-0.9878703,-0.19131091,1.1546798,-0.8797214,-0.002785149,-2.1105359,0.5893009,0.318811,0.5710383,0.033770405
-2.1831956,-0.39863393,-0.62087625,0.88150626,0.8058133,-1.2604795,-1.8246723,0.6616585,-0.14245224,1.2813394,1.5912653,-0.9966138,0.651514,-0.59619325,0.17539972,-0.23546764,0.020673856,-0.9132703,1.0520927,1.5170014
