Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_17,-0.84004706,-1.5899719,-1.3513709,1.2537833,0.0149943195,-0.7508409,0.19005948,-0.82831264,0.24601482,-1.2762485,-0.22913224,-0.21633805,0.69225365,-0.64702743,-0.06521339,-1.4149925,-0.35809404,-0.89936996,0.89843976,0.05318373
Subject_18,1.0281852,0.045052916,-0.7172724,-0.9385657,0.042900935,-0.9582131,-0.15764508,0.45773458,0.31714886,-1.2168579,-0.63477725,-0.77521473,-1.0469851,1.0833716,-0.014599861,0.4858866,0.76080734,0.08178424,0.04886023,0.24146032
Subject_19,-1.0938144,-2.1035357,-0.35127458,0.75557923,-0.28715447,-0.61448604,-0.6110218,0.35888618,-1.1478921,-1.3589137,-0.38583124,0.924403,-1.7697622,-1.4771464,0.3439116,0.16433929,1.4709197,0.17941801,-0.33298072,-0.43614095
Subject_20,0.05981822,-0.65074915,-3.2215962,0.30355445,1.5426991,0.6153013,-1.5660679,0.46567434,-1.3775936,-0.29000607,0.90833944,-0.019461012,-0.66328835,0.2204036,2.4499834,-1.2445382,-0.2964916,3.296113,0.2030432,-2.4400878
Subject_21,-0.50140685,-0.82637507,-0.61066294,2.0578182,1.0237222,-1.1137222,-0.15949021,-0.17803515,2.2286234,-0.39145553,-0.101061426,-0.21280625,-1.9268159,-0.83618826,0.35071117,0.2681796,1.4058036,-0.82326335,-0.26274022,-0.46525982
Subject_22,-0.9085669,0.1596978,1.4643365,-0.3822906,-1.7950013,1.6164564,-0.255056,0.81958723,0.8506787,-0.28830084,0.3316767,-2.5108123,-0.35333285,-0.95521617,-0.17955859,-1.5027171,-0.04033751,-0.8869427,1.1813616,-0.887959
Subject_23,-0.48622072,1.078233,-0.26346382,0.20843056,0.36120978,-1.0978138,1.3507273,-0.16412446,-0.05963721,0.46221793,-2.5377102,0.18569657,-1.3176019,-2.2788832,-0.08251939,0.021600151,2.194534,0.7824808,-1.2317568,-1.5420878
Subject_24,1.2030299,0.54546183,0.85680056,1.4829116,1.1869522,-0.9367743,0.090193026,0.61963576,-1.5136102,-1.6319239,0.33432522,-0.33536577,-0.5862193,0.4877042,-2.0685906,-0.9887789,0.28923714,1.5348887,-0.014891957,0.46778962
Subject_25,-0.5801405,0.13999566,0.8316223,1.1166759,0.5784391,-0.33858013,0.20432988,-0.30225247,-0.31688803,1.6536131,1.1630105,-0.54035944,-0.41380793,-0.051082443,-1.2522295,-0.8129657,-1.1387241,-0.08985726,-0.5939443,-0.64705056
Subject_26,0.08540819,0.23046103,0.22187297,-0.4145643,0.18930186,0.08787007,-1.3851079,0.1293222,-1.3452504,0.15559667,1.0721253,-0.09321793,-0.16728836,0.30800474,1.7119745,0.21757683,0.3701562,-1.1741942,-0.8409328,0.18618628
Subject_27,-1.0143926,-1.7595179,0.6392652,-0.92472017,0.6426348,-0.11879087,1.3596578,-0.148757,1.1049019,0.23727009,1.7505941,-0.70915985,-0.35572052,1.4523926,0.42204976,0.45698547,1.6274809,0.25172043,-0.37432867,-2.4665678
Subject_28,-0.59167045,-0.020004297,-0.16757078,-0.82045037,0.36695406,-1.0965025,0.3231953,-1.1081097,0.30624366,0.373561,-2.0082312,-0.017840732,0.6560304,-1.4868599,-0.08110531,0.20305112,-0.786594,-0.4001884,-0.16679415,0.120099336
Subject_29,0.57729757,1.2039771,1.6035451,1.1950862,1.0328027,-0.5162807,-1.1791476,0.32019764,-0.1476251,0.024481159,-0.48668805,0.8842982,0.9941628,-0.4170454,-0.03431131,-0.8330305,-0.28800058,-0.09049001,-2.0662565,0.15245986
Subject_30,0.8441592,-0.042359155,-0.8750638,-0.44570288,-0.926841,-0.2847032,-0.50702006,-2.0512815,0.54198205,0.3809561,-0.13709946,-0.04111502,1.0568137,1.5440613,0.6410727,0.5957358,-0.19349368,0.20444739,-0.1631154,-0.71672755
Subject_31,-0.47593004,-0.9252947,1.0188421,-0.058992296,0.9544446,-0.8588749,0.8100866,-0.9727051,0.20933838,0.29089108,0.4292149,-1.0094386,0.2976561,0.75750995,-1.0341499,0.4792863,0.5322348,0.44186118,0.38914925,0.07773386
Subject_32,-0.41954774,0.4156437,2.014337,-0.9183793,-0.08655612,1.2504263,-0.3826486,0.03564793,0.8205645,0.43783712,-0.26575154,-1.0938375,0.3846568,-0.30173376,-0.09350581,0.23688419,0.7156615,0.12561686,-0.7630895,1.836813
Subject_33,0.51584065,-0.93694705,0.16488117,0.29570472,1.1036882,0.22160712,0.040995456,-1.150236,-0.16986836,0.15412112,2.106854,0.17959109,2.0564566,0.54022765,-0.13777336,-0.57022774,0.51462024,-0.40272146,-1.2285726,0.5211367
Subject_34,-0.6479087,-0.007899077,-0.51046306,0.69359183,0.112641506,-0.8186578,-0.24179962,-0.07896477,0.06572011,-0.761036,-0.59128034,1.171564,-0.394463,0.056210298,0.25538707,0.74664736,1.0499314,0.6568128,-0.25294593,1.1068169
Subject_35,-1.1114665,-0.1926298,-2.9755893,-0.5433584,0.80807626,0.39696988,-0.6505601,-0.05863003,-0.38262975,-0.05428144,0.17785503,0.3674838,0.9303296,-2.1441503,-0.089308605,-0.6231843,-0.8542981,0.5843581,-1.4043595,-2.1287127
Subject_36,0.31168818,-0.25780466,-0.3547867,-0.97070843,-1.4074186,-4.4120035,-1.789551,-0.43993032,0.5508746,-0.9032186,0.10381567,-2.3308148,-0.7221613,-1.4564459,1.8585576,-0.34034345,-0.76076055,-1.5565351,0.27472487,-1.9393669
Subject_37,0.8498981,-0.06506069,-0.28645372,0.7574525,1.6453478,-1.28886,0.26324442,0.30718142,-0.9880764,-0.4389638,1.8828331,0.32223633,-1.0353801,-0.05303039,-0.11533224,-0.29016313,-1.6908059,-0.050092075,-0.45056108,-0.72313744
Subject_38,-0.9823153,-1.3533027,1.0096059,-1.9942794,-0.87125915,0.2586733,0.022675175,0.04602945,-0.20932908,-0.6526603,-1.1458288,-0.5406463,1.1520106,-2.2493556,-0.039071035,-0.5126068,-0.9032401,-0.40134624,0.7475336,-0.046145022
Subject_39,1.0847414,-0.59510297,-0.22533453,-1.367989,-0.23565003,-0.4020399,0.009251712,0.69249105,0.03770284,-0.0048160357,1.1327784,0.5795039,-0.5326307,1.3489738,0.022198515,-0.15260541,-0.23238155,0.092906095,0.78787506,0.099364534
Subject_40,1.0341883,0.67484415,1.2812526,0.21434525,0.13488594,-0.6325617,-0.38843477,-0.3493501,0.8467616,-0.5817218,1.2042953,-0.40553162,0.33987677,0.7824451,0.7263256,-0.07275784,-0.8448777,0.74409425,-2.146812,-1.0944705
Subject_41,-0.77208185,0.074903265,-0.6439718,-0.6540046,-1.7211418,-0.13918778,-0.023208974,0.05766828,-2.6859179,0.83117974,0.8723757,-0.6763153,0.7906551,-0.7074408,-0.22336711,-1.2412742,-0.8106683,-0.78717685,-0.5904139,-0.71269
Subject_42,1.1747677,-0.22613283,0.065366,0.1367387,-0.2818096,1.1176945,-0.017505698,-0.6259618,0.5330064,1.2123617,0.39300844,0.7963402,0.03421232,0.14249115,0.0069945487,0.24139005,-0.6280774,-0.01835599,0.7497513,-1.2386028
Subject_43,-1.1841118,1.8270056,0.03275071,0.34645805,-0.75586724,-0.3721913,-0.3452725,-0.46954983,1.4997228,-0.26764002,0.4718964,0.4781891,0.98916465,-0.36033484,1.3626744,1.6018803,0.7734564,0.69781965,-1.1007739,0.05984129
Subject_44,-1.3225418,-2.1252792,-1.0519366,-0.9484998,-0.21303077,-0.006998417,-1.4672265,0.5125214,1.6197919,2.0657284,0.70099354,0.41330692,-0.6800065,-1.4510342,0.1365784,0.37645894,1.0136585,0.14429359,-0.8241797,-0.17309433
Subject_45,-0.95752686,0.88696635,-0.7010226,-2.565364,-0.24616888,-0.93217605,0.06733871,0.48407614,0.9734249,1.2420306,2.0119894,0.68743646,0.8118758,1.1149606,-0.039251562,0.3526787,-1.9562541,-2.3255196,-0.81823385,0.029522669
Subject_46,0.22218005,1.5575196,0.3642146,-0.12857701,0.15760845,0.33884284,-0.113307856,0.95102584,1.3838676,1.9028233,-0.060833424,0.66542447,0.54430777,-0.7332208,0.9522276,1.3464842,0.48633566,0.99883485,0.71824616,-0.636148
Subject_47,-1.0131478,1.0265,-0.97801363,-0.31041247,-0.4349535,1.2280834,-0.8600631,0.25183582,-1.5431854,0.9851091,1.6694783,-1.8489693,1.7492468,0.16185121,0.53194296,0.103605606,-1.2263786,1.0671849,-0.28112027,-0.6123062
Subject_48,0.63571703,-0.011128146,-2.0687141,0.20254463,-2.1589673,-0.2833299,0.37862825,0.068734765,0.37131143,0.25583646,0.92821497,-1.4762366,-1.7470455,-0.7627766,-0.23223938,0.8257191,1.3822148,-0.5296372,-1.9582015,-0.63652927
Subject_49,-1.4342853,-1.587404,0.07528108,-0.8870099,1.6637586,-4.5811334,-2.9660504,-0.15355402,0.002519387,-0.7443171,-1.2673833,0.3029398,-1.5520731,0.38740587,2.2525616,-0.6345125,-0.55590177,3.8999748,-0.22821234,-3.6249652
Subject_50,-0.38418183,0.90459585,-1.0768077,-0.013368446,0.95464736,-2.480603,-0.19552837,-2.1193755,-0.6668928,0.17421328,0.39049226,1.2225444,-0.22021103,2.6214218,-1.72783,0.3624784,-0.2745958,-1.1206788,-0.3857524,-0.51051843
Subject_51,0.15409236,-2.0681052,0.9571324,-1.2943745,0.69664645,-0.49650717,-1.2310232,-2.6172652,0.24056062,-0.8426449,1.3750725,0.23926648,-0.05109891,0.91910964,0.88739544,-1.0554999,0.482073,0.6711322,1.6372083,-1.0659608
Subject_52,-2.6209297,0.059070677,-0.50218356,-0.43627858,0.28515637,-0.71550876,1.0465747,-1.2342936,0.09163182,0.49887952,-0.7991567,-0.025259102,-1.4060099,0.124675274,0.7632879,-1.9282477,0.21429086,0.47114107,-0.6345121,-0.6335923
Subject_53,-0.93735987,-0.9880994,0.68850183,0.27124915,-0.00076332194,-0.8285754,-0.15026793,0.33738306,0.14593178,-0.16316172,0.30596247,0.081166916,-0.9894851,0.7864636,0.90458155,-0.46543565,0.77154523,-0.14406043,-1.7960726,0.17901321
Subject_54,1.8233892,0.12414304,1.183699,-1.1974413,1.0989794,-0.15198287,0.27161583,1.3189875,0.29907113,1.0004442,0.13856398,0.47088572,0.82822955,0.42039633,0.29474896,-0.4183856,-0.64297163,-0.141665,0.5316595,0.5332324
Subject_55,0.2842947,-1.0401729,0.07757021,-1.0390998,-0.19182718,-0.36019227,0.018127188,0.87050796,0.60845697,0.80935884,0.7019835,-0.6063846,0.53559893,1.1564808,-0.03431466,2.2334175,1.0712827,0.47678605,0.28077814,-0.39247304
Subject_56,-0.67814565,-0.12197471,-0.60552806,1.396732,1.1874955,-1.2236792,-0.22551464,0.99648744,0.019695437,2.2735462,0.05826615,0.3405137,-0.97703004,-0.96871704,-0.2664727,1.1813993,-0.15436925,-0.12761098,-0.5586027,-0.7865626
Subject_57,-0.23172785,-1.412026,0.41949373,0.20737317,-1.2896427,-0.09393288,0.35188407,-1.9442359,-0.08647086,-0.3658483,-2.2883568,1.4216927,1.8995925,0.15549174,-0.1512984,0.44443563,-0.63278747,-0.32765082,0.61135304,1.0173126
Subject_58,-0.13808107,-0.39400244,-0.91310316,-0.24172609,1.5022409,-1.3398393,-0.61935353,2.0268812,-0.33257306,1.8397084,-0.050636973,2.1391232,-0.8850227,-2.1063344,-0.6031511,-2.4707503,-0.30565238,0.15001222,-1.7366228,-0.18358316
Subject_59,-0.38986436,-0.03668804,-0.011098248,0.27644736,0.64697295,0.15531135,0.10615656,-0.52924746,-0.6898592,-0.040277526,0.7929123,-1.3215023,-0.42398202,-0.7758742,-0.06546609,-0.4037377,0.61769575,-0.18671618,0.4450222,0.27807227
Subject_60,0.6037924,-0.4961036,-0.7791929,1.2870947,-0.5284736,-0.35592353,0.024830744,-0.48992306,0.21512818,0.83812153,0.00270636,0.01085129,-1.9803259,-1.2303431,1.9139991,-0.7477175,-1.2511444,-0.0023432532,-1.2584559,0.01351182
Subject_61,-0.25337294,0.9645561,-0.65334564,-0.6435201,-1.5431719,-1.8600214,0.3695764,-0.6048062,0.12702905,1.6129884,0.9612458,1.4827147,0.19781953,-1.3904053,0.51473206,-0.58519083,-0.953559,1.9795496,0.80703425,-1.0107994
Subject_62,1.09653,-0.51445353,0.46002677,0.10121473,1.1149378,-0.211724,-1.4139665,0.3102968,-0.9905415,-0.3240769,-1.6654063,2.6772156,-0.008767588,-0.23467758,0.12733927,0.13729943,1.4218076,-0.032496814,-0.44295982,-0.018050035
Subject_63,1.414416,-2.2747715,-0.067037076,0.47393575,0.54441667,-0.6321508,-0.07359542,-1.3791301,-0.9460056,-0.5354337,0.283923,0.15508993,0.7202426,0.54654723,-0.7743457,-1.0302519,-1.273703,-0.03132131,0.21372686,0.01736124
Subject_64,1.2636385,-1.1394614,-0.20190884,0.55372965,-0.981183,-0.6829072,-0.39087155,1.0510447,2.1384606,0.93047917,0.40362513,-2.1707838,1.7557913,-0.12700902,0.08093304,1.2928263,1.3594621,0.3560295,0.42853162,-0.53709924
Subject_65,1.0103219,-1.408408,-0.0047351914,-1.2268008,1.0386199,-0.68433076,-0.0014513048,-0.6378996,0.98346186,-0.4287945,0.123137794,-1.5968156,0.07974191,0.14629059,-0.07864436,0.08403279,1.9036798,0.031508826,0.193005,-0.2631334
Subject_66,-0.36740312,1.10079,0.9381318,-0.9946493,-0.62420905,-0.5760661,0.13404919,-0.16958213,0.74046564,0.059906285,-0.60991174,1.0442989,0.028523084,0.014399933,-0.6757134,1.3670084,1.3569002,-0.084320605,-1.4604911,0.52308625
Subject_67,-0.08280675,-0.24521345,0.46165395,-0.5725683,-0.6634572,1.3824811,-1.6393876,1.9663215,-0.24217637,-0.37687588,0.32085362,-0.3185206,-0.48807526,0.9218744,1.4194322,0.0772555,1.0453117,2.503702,1.7240882,-1.2170956
Subject_68,0.27925313,-0.38406926,-0.2599367,0.9318787,0.28277358,-0.31533116,-0.25048727,0.9651538,2.7448661,0.6249535,-0.6736902,-1.9468274,2.0665836,0.5652241,0.35681424,1.1498581,0.5610767,0.04693519,-0.72485524,-0.73573124
Subject_69,-0.43360388,0.64953077,-0.065779775,-0.10159899,1.2508973,-0.38445956,-0.4716913,-2.634955,-1.1301614,1.3802857,-0.27317667,0.14043131,1.5466648,-0.061144844,-0.30564088,-1.3792644,0.4239057,-0.4482082,-0.8163826,1.4537946
Subject_70,1.2547808,0.7209534,-0.15356834,0.12603953,0.21880296,-0.2787983,0.14163166,1.8141922,-1.5382526,0.029858673,1.1914364,1.2567048,0.76038826,0.75512576,-0.0975951,0.44138578,-0.4068173,-0.12546901,0.88905776,0.5033527
Subject_71,-0.9189911,0.11629437,0.0009613264,0.11992999,-1.3398104,0.010490446,0.022959141,1.167861,-0.29431444,0.96227866,0.97579956,0.081480995,0.24113302,-0.45640895,-0.05796031,0.2546744,1.9464701,-0.13821405,0.96900374,0.42991242
Subject_72,-0.7442611,0.76094705,-0.8123807,0.9674678,1.3905979,-0.09084726,1.1830755,1.1696806,1.2188001,1.1875201,0.34385216,0.798407,-0.23315346,0.5108978,-0.029236527,-0.28478047,0.28427532,-0.020850698,-0.5749861,-0.22814438
Subject_73,0.5242458,-0.2145014,0.23373482,-0.028210374,0.34502062,-1.08105,0.43826327,-0.060986076,-0.1434199,-0.82598585,0.5137095,0.6451173,-0.21453278,-0.1471271,-2.3400724,0.3551437,-0.22168757,-0.19377732,0.4362988,0.9953408
Subject_74,0.07968964,0.8536428,0.3156653,-0.44470114,0.4724992,-0.89330876,-0.005542844,0.5839315,-0.00069942506,1.0227036,0.456174,0.3989679,0.18161188,-0.8116155,0.2440175,-0.5195887,-1.1101487,0.040669553,-0.39390355,0.96949834
Subject_75,1.8164347,-1.5028505,-0.6269327,-0.11931827,-0.86124474,1.6034491,-2.5524888,0.5246983,0.8941669,-0.4827063,0.17627406,0.4644482,-1.243113,-0.1280291,0.265226,-1.1296288,1.2102333,0.9765822,-0.59494466,-0.8932633
Subject_76,-1.6988314,-1.2496862,2.0418637,-0.5648602,0.33546525,-0.9290143,-0.6497337,-0.56472325,2.0214984,-2.0228655,-1.8891929,0.9512261,-0.43893272,-0.89461213,0.8959628,-0.102985375,-0.32101592,0.7168048,0.46674395,1.4002887
Subject_77,0.54246396,-0.08485756,-0.7730753,-0.85157394,0.6755983,-1.0113418,0.0066492297,0.36662635,0.4801352,-0.15017146,0.95329195,-0.30515093,-1.058194,-0.61405355,0.14631794,0.7233894,-1.026127,0.047672242,-1.4016243,-0.66483575
Subject_78,0.92393315,0.90275604,-0.20958753,0.98751974,-0.5923194,-1.6524072,-0.18670344,0.2373633,-0.22641268,-1.4507333,-0.17624664,-0.8211576,0.2348746,-0.09749702,0.7213934,-0.9763139,0.15093547,0.6531744,-0.6472279,0.35674965
Subject_79,-1.022505,1.1510521,-1.5125729,-0.44041088,0.056024082,-1.0401152,0.6551165,0.16546136,1.9300169,-0.06696007,0.62748486,-1.1651177,0.09483112,0.7377357,-0.08461587,0.5949918,-0.34118196,-0.9908052,0.11759524,1.1849177
Subject_80,0.646644,0.57496256,-0.06326627,0.7480746,-0.17166756,-1.7205449,0.0769579,-1.3876011,-0.25889978,-0.8115574,-2.0084438,-1.01368,0.8055359,0.5539671,0.002464305,0.017601494,0.27463624,0.27356353,1.2806278,-0.018387698
Subject_81,0.2645578,0.8428942,1.0991064,-0.674038,1.2890843,0.1150676,0.018027162,-0.00523848,0.3537007,-1.3676378,-0.36875013,2.1684258,0.24912764,0.8833832,-0.22748409,0.10558555,0.4063781,1.2674528,-0.6264602,0.6459561
Subject_82,0.4067715,0.53863335,1.3144016,-0.27957836,0.5051426,-0.6684278,0.042758513,0.2727352,0.9630458,-0.9451534,-0.6885358,0.65965647,1.9941881,-1.2365533,-0.46306556,0.3224347,-0.049460348,-0.26199824,-0.10214406,0.62625283
Subject_83,0.011212864,0.534733,1.7182845,-2.3967876,-0.80017245,-0.76612866,-3.1642194,-0.3157419,-0.6675614,-1.4497882,0.43296388,-0.88805413,-1.1431501,-0.08812645,3.227615,-0.65684867,0.7511782,4.135541,1.0183595,1.0537975
Subject_84,-1.27761,-0.58062387,0.8611404,-0.60109395,0.96473247,-0.4124996,-0.55521435,1.0416406,-1.7171798,1.7166914,-0.47759405,-1.8624967,0.8567208,-0.9126153,0.09689502,-0.41233024,-0.52148116,-0.83297145,0.67211264,0.50236845
Subject_85,-0.30967218,-0.69141483,-0.16085674,0.17127174,1.5026084,-0.23653509,0.12050563,0.5305727,-0.32216832,-0.3945645,-1.9479724,0.40970358,0.6175588,0.83878255,-0.070847206,0.28684902,-0.5620674,1.1100385,0.5425671,-2.8347886
Subject_86,-1.5529714,1.6839689,0.26616442,0.37957978,1.1991078,0.42581245,0.029147508,0.63919884,0.2249408,-0.1219224,0.41156277,-0.21304113,-0.61343,-0.8381601,-0.9191543,0.29445043,-0.23482509,-0.5808825,1.7700725,-0.29966593
