Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.13871354,2.0193412,-1.6616622,1.4946285,1.008774,-0.095606685,0.92585754,0.12079109,0.294471,0.20325923,-1.1980572,-0.8391637,0.1900738,-1.4755765,-0.39993265,0.6803055,-0.77741444,0.51771945,1.131086,1.2030548
-0.08734864,0.13697954,0.3238674,-0.74592674,-0.7580698,-0.8641678,1.8029987,-0.6487623,0.9019876,1.5150307,0.72085565,0.45921007,0.18372826,0.46473327,0.93156314,0.46875346,-1.5477808,-0.09671087,-1.3352292,1.5132898
-0.53115416,-1.1897706,-0.34628117,-1.4176266,0.6141707,-1.2750971,0.31914657,1.1501187,0.25784245,-1.2466555,-1.4327946,-0.97799176,-0.3535976,-0.16674253,-0.23692498,-1.1375746,0.4807544,-0.38103876,-1.4738337,-0.5270358
0.06970166,-0.8610488,-0.65032727,0.3342296,-0.5315614,0.867369,0.43900362,-0.7144529,-0.57934564,-1.1891946,1.4955369,1.6905718,0.22755863,-0.015080083,-0.32038376,-1.1442186,-0.14348464,-0.7842729,0.03391092,0.94683003
0.310059,-0.9414415,-0.16313612,-0.29370728,-0.68081975,0.34242168,0.4453158,-1.4723066,1.0807581,-1.3833802,-0.3183553,-0.76630914,-0.9682978,-1.801259,0.4123437,1.3099475,-0.81190825,0.3640683,0.3799553,-0.22006112
-0.4981205,0.07714245,1.3172439,0.18307832,-0.22429045,1.7365218,-0.09038686,-1.0409995,-1.2881217,-1.5321904,0.17630683,-0.8563474,0.28412622,1.5676073,-0.9781057,0.2062689,0.6896594,1.5481328,-0.6075997,-0.037633155
-0.7928759,-1.0382141,-1.1059341,-1.5474797,-0.56460124,0.33012837,0.8109057,0.6183315,0.8826297,0.004178272,-0.5885581,0.58726424,-0.03192105,1.079955,-2.2913136,0.087386414,0.21733923,-0.15461656,-1.0589502,1.0181484
-1.152309,-0.63416797,0.2987848,0.76455414,-0.2505289,0.9624644,-0.09047066,0.7577631,-1.9865556,0.12445046,-0.2232039,0.84206575,0.53223276,1.6534402,-0.46656364,1.4845896,1.2529652,-0.31684667,1.5714269,-0.43734133
1.0584149,-0.36740485,-1.2923845,0.81545377,-1.6810704,0.83735424,0.7874449,-0.436062,-0.11812147,1.0846584,1.5118865,-0.60448277,-0.5765216,-1.0284141,0.869874,2.0889862,-0.84486455,1.5196996,-0.24826355,0.107376814
0.30952537,-0.8180111,-1.9634254,-0.35168976,0.27899167,-0.39360902,0.22685248,0.5603075,1.987862,1.0887965,-0.45843145,0.16658185,0.97760034,-0.5623956,0.7867944,1.7745194,-0.103605084,0.85011667,0.8491417,0.8039876
1.3935285,0.3107366,0.34330532,-1.2043204,1.2300657,0.9378302,-0.09805845,-0.8832092,0.15454695,-0.18520242,0.5831099,-1.711099,-1.4454118,0.8270453,-1.590598,0.20492691,0.27492768,0.2019981,-1.9646709,-1.0758381
0.07206256,0.63976216,-0.7925193,-0.3792073,0.3477616,-0.78606427,0.3905627,0.3139032,1.0650617,-0.202045,0.34988984,-0.021304563,0.20853096,0.32584926,-2.4343765,0.58679223,-1.1885713,1.0442909,-0.0055133407,-0.52068806
-0.33315066,-0.9259491,-0.06395808,1.2055097,0.5573113,-0.6180115,-0.19252625,-0.36849606,-0.0116030015,-1.1624486,-0.09140365,0.19376689,0.19053897,0.7074364,0.655589,0.51185715,-0.13633534,-0.32997242,-1.1224297,-0.40227374
-0.14684288,0.2993167,1.8383442,0.08841464,1.0337987,-0.18053238,1.0679791,-0.57412624,-1.3932452,0.20940046,0.46136934,0.67069983,-0.66780233,-0.103478335,-0.23422623,0.92751324,1.0463815,1.2430893,0.33042398,0.12857981
0.5374252,-0.22198756,1.1552476,-0.5834773,-0.0010557746,-1.110734,0.18600571,0.628883,-0.38233837,-1.1917914,2.3547692,-0.28021067,0.61088055,-0.79818,-0.14875385,0.8937735,0.6255529,-0.180796,0.013060803,0.85035443
0.27091038,-0.7538956,-0.010485147,-0.538831,-1.1095876,-0.021078799,-0.2269044,-0.108763866,0.02981221,0.504533,1.4785842,0.998188,0.55453146,-0.37543708,-1.2709858,-0.5822538,0.8190739,1.9089022,0.42058438,0.6539285
-0.18326567,-1.1285427,0.34046897,-0.5636858,0.15210037,0.26114687,1.2836347,0.88964134,-0.09301782,1.1100906,-0.44664603,-0.07060482,-0.38805884,-0.77893704,-0.18147,-0.76317954,1.3191619,0.023653768,0.9086727,0.33002838
