Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.6656212,-0.4492032,0.7435963,-0.8334437,-0.6911386,1.0217735,0.68753684,-0.28658006,-0.97176355,0.44226635,1.193655,-1.4462095,-2.0269642,0.4153363,-0.5335519,-1.6665767,-0.40382636,0.65079886,0.55000263,-0.21841429
-1.9220968,-0.6660488,2.2663903,-1.0311288,-0.7337499,-1.253261,-0.9033092,0.73011965,-1.3601952,0.4180762,0.3397498,-2.02862,0.8252261,1.2747416,1.9434872,-1.3253645,0.49595675,-0.9345488,-0.7949252,-1.5280554
-0.02854684,-1.512187,-1.564661,-0.117256984,-0.4915731,0.7819719,-0.577289,1.1542557,0.9056649,0.12947662,0.061200537,1.0861882,-1.0301636,-0.042452045,-0.39184472,-1.68878,-0.22355103,0.42204717,-0.7438413,1.1469641
0.8611457,0.13194774,0.41381288,1.3650969,-1.3908514,-0.49939224,0.81493145,-0.42699483,-1.4273666,1.7447339,-0.43395427,-1.4688973,-0.33850795,0.2981707,-0.105284594,-0.40774894,-0.6019214,0.99314743,1.8351197,0.58272445
2.6204073,0.25156108,-0.77480036,-0.34844846,-0.5648455,-1.0810919,0.2187643,1.6822063,0.7288117,-0.05301683,1.3152128,0.40453285,-0.56529707,1.6841203,0.68733513,-0.05203612,-0.6297377,0.47686198,-0.109269656,-0.7875988
-0.6049776,0.59031904,0.04759131,1.0853627,-0.30142826,-0.18232988,0.69749606,0.34689867,-1.5267143,-0.96112156,-0.08660851,-0.5626893,1.2820977,-0.56213754,0.23091298,0.15172495,-0.22240113,1.9507431,1.088829,-1.3286358
0.7421247,0.8364701,0.52268857,-1.7622873,0.56678355,0.6957004,-0.93633264,0.07250673,0.20261267,-0.32662502,-0.348893,1.3947423,0.42899832,-1.197029,-0.22056097,-1.3336555,1.31075,-1.0140017,-1.0901095,-0.4546983
-1.4142265,-0.47290173,-1.6284131,0.051085893,0.013086253,1.3873302,1.2094715,1.7545142,0.43832505,1.1851974,1.3681118,1.7244436,-1.6446527,-0.7319182,0.45761904,-0.85199964,0.0038896268,0.5620106,-0.93271995,-2.0692039
-0.23513207,0.5493972,-0.2207722,-0.47675133,-0.82935274,0.72395295,0.07039176,-0.68042105,1.8241447,-0.8332179,0.79692066,-0.44927227,-0.5749949,-0.44249105,1.1012533,-1.2057422,0.6945731,0.954693,0.37971768,-0.24928035
-0.5041517,0.34273028,0.31796142,-1.0464036,-0.80079633,1.5932026,1.7277838,-1.021165,-1.2345258,-0.7245767,-0.56168836,0.8314819,1.9276868,-0.6721952,-0.37335393,1.6932797,-0.66314983,0.015244646,-0.87130314,1.5623633
-1.3300023,0.4192209,0.15654345,-0.6756442,0.79481786,-0.6216799,-0.23938686,-0.25412172,0.24707225,-0.10188327,0.7725002,1.3208914,0.2715175,-0.7544148,-0.27415097,-0.44924423,-1.7211511,-0.0318329,0.8676272,1.897705
1.084875,0.7433786,2.5835106,1.7962897,1.6939586,-1.6832616,-1.6954979,-0.20401737,-0.20128864,0.8774705,0.17768827,-0.65618163,2.0244007,-0.96933496,0.7404831,-1.1803286,1.0997761,-0.98324585,0.16433777,0.2474334
-0.4216579,0.23493658,-0.8172669,1.4593068,-2.4880292,2.2829118,-0.2358456,1.6361659,-0.9998072,-1.052958,-2.789015,0.8823462,0.5629594,-1.18491,2.3882647,-0.4243774,0.059018936,-0.21889995,0.9361598,-0.36559415
-1.2812457,-1.6122128,0.33607307,-1.316018,0.5304426,1.2178,0.25192547,-0.4572566,0.8949477,-1.9266026,-0.4701001,0.7047508,0.7142718,-1.3776712,-1.216394,-0.34541422,1.3597653,-1.4913968,0.32808504,0.39018318
2.5158913,-0.16446918,-0.537394,-1.2898004,-0.121945426,-1.1297247,0.6336008,-1.2315141,-0.17257488,-0.65147984,0.41675478,-2.221202,-0.8388295,1.3550656,-0.41798738,0.51713,-0.5359881,-0.0028536303,0.6297933,-0.0688264
-0.7641521,0.86580384,1.4495322,-1.4831098,0.3768456,1.034439,0.48554522,-0.35160315,1.2737572,1.4377456,0.76486087,-0.16486408,0.13231617,1.6100823,-0.07721731,-0.6448836,1.5004084,-0.5480388,1.421009,-1.9012908
-0.61729145,-1.63038,0.20554687,-0.91654116,-0.07688825,0.25697637,0.009545656,-2.419558,0.6978529,-0.29730734,-0.6769836,-1.4275771,-1.3219302,0.3812229,-0.51856196,-1.322581,0.117976055,0.4926438,-0.62888217,-0.10542674
