Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-1.1119941,0.16831365,1.0109332,-0.064916834,-0.2989914,0.5530434,0.46334353,-1.2814317,0.28219828,0.61671406,-1.3781885,0.6078527,0.689383,0.2891302,0.5565063,-0.09834365,-1.5030017,-0.07490404,-0.021213561,-1.5947984
0.63798547,0.592508,-0.039744698,0.19941494,0.53933316,0.6504645,-0.6032625,-0.9439268,-1.2200912,-0.19221614,1.8403447,0.79597783,-0.27722958,0.53699255,0.12499316,1.2132396,-0.2228088,-0.60941166,0.20932597,-1.569961
0.82398516,-0.021116301,0.2448977,1.7468405,0.016836857,-1.0240568,0.94521487,-0.7967477,-0.95079386,-0.8140588,-0.79856443,0.68564695,1.2257763,-0.32628292,-0.30067813,1.1618476,0.5910366,0.97104573,-1.7363479,-0.097230785
-0.48011485,-1.080245,-1.0337224,0.20614873,0.9373497,-1.2371879,-1.0583495,-0.24258961,0.8866777,1.6280615,-0.26471448,1.8544576,-0.9785464,1.4741397,-0.3458154,-0.93753093,-0.958786,-0.60936886,1.6668378,-1.477989
-0.4221811,0.49903068,0.13695823,0.447009,-1.0836803,0.5217368,0.054622766,0.41554624,-1.4033483,-0.18027326,-1.6768041,1.070246,-0.8626081,0.3080722,0.23714386,0.5510428,0.17438193,-0.42424354,1.3114719,-0.30931416
-0.013160218,-0.7422776,-2.1921484,0.5461564,-0.19207893,-0.25374687,-0.46750265,-0.06603827,-0.44699872,-2.0818002,-0.80901897,-0.8397111,1.1148579,1.4887985,-0.7874164,-1.1366793,-0.15053874,-0.6937895,1.7718782,0.3732644
0.6277984,-0.4390938,-1.227936,1.5941116,-0.63127345,-1.7461556,-0.36887795,0.6501794,1.0521139,-0.6136193,-0.36091697,0.16055642,-1.6721737,-0.82524884,-2.339888,-0.2568886,1.0170307,-0.6798753,0.8114232,-0.15767078
-0.65959656,1.1985686,1.2012334,-0.21036494,-1.3604031,0.113552354,0.6283838,0.9187067,1.2226429,-0.7519285,0.7491836,-0.818633,2.272828,1.4678205,0.597559,-0.29817244,-0.6286931,0.33425337,-0.74364674,-0.20805137
2.0403965,-0.48787904,-1.1277652,1.2097363,0.015194242,0.34872946,0.6552674,0.6820139,0.24282537,0.5693983,0.5196585,-0.8258973,-0.51524884,1.8441948,1.571573,-1.1053722,1.5696502,0.06290508,-0.64169526,-0.2647173
-1.0056171,-0.7863784,-0.84467167,0.39876607,-1.8376061,1.1030143,0.8062827,-2.6820073,0.9491341,1.2342315,-0.48209393,-1.2761999,-0.015219787,0.14715482,0.99781495,-3.6127207,0.9911306,-1.1615434,-1.1771408,-0.1532093
