Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.4528244,-0.74349433,2.1696079,2.054468,-0.5294151,-0.99661636,0.10739947,-1.0257858,-0.9416439,-0.27290288,2.1082678,-1.1175877,1.532568,0.45298177,-0.63443565,-0.47217673,1.057737,-0.19616237,2.0957363,2.0460126
0.03804873,0.35861644,-1.0017933,-0.8057058,-0.8468369,-0.38141796,0.64673907,-0.8442282,0.4203254,0.43326986,2.053702,-0.7418237,0.30366498,1.0426273,1.3715669,1.0181463,-0.45613456,0.35044816,2.281186,1.373748
0.15419602,1.3106942,0.14473794,1.2668489,0.09547635,-0.8678479,1.138104,0.41946626,-1.8904114,-1.376797,-1.5317011,0.12929632,1.3112923,0.23841274,-0.4271048,-1.2848985,0.19809686,0.53120106,-0.5285761,-0.41653398
1.4346287,0.43995348,1.433728,-1.4861279,0.52932113,0.9944625,1.0841706,-1.8230861,0.4941458,-0.39767468,-0.9124571,0.41716188,-0.49248728,-0.6702736,-1.4520056,0.8648045,0.31230628,-0.16035219,-0.73225963,1.4814345
0.038611546,0.7650125,1.0663359,0.6196404,1.213559,-0.9214895,-0.28463706,0.21987194,-0.5881388,0.43926454,0.6727397,0.514434,1.3810313,-0.5723397,-1.3730711,0.93009704,-0.5291784,-0.50692075,-1.6233811,0.23228072
-2.0823424,1.6406249,-0.04031963,-0.8431652,0.417607,-0.22229356,-1.9340981,0.8787179,-1.7897197,-0.90509135,-1.626884,-0.75444824,0.21372448,-0.56693715,0.30174378,-0.7846104,0.0911273,-1.3897107,0.8745796,0.3275427
0.03889106,-0.060980994,0.28948975,-0.10366083,-0.5862493,-1.2578392,0.7862154,0.098870486,-0.13250895,0.8786985,-0.43958473,0.24840485,1.284011,0.41171336,0.15901506,-0.83535343,0.8267279,-1.0169759,-1.2458527,-0.25574118
0.08518402,-0.37000263,-0.3395767,0.4173471,-2.149996,0.41993433,0.24286352,0.23418346,1.0981771,-0.1557593,-0.8319987,0.37857312,0.76152116,0.4136258,-0.89142966,-0.5999301,0.034785323,-0.65010786,0.0038625575,-0.27325472
-0.44548178,-1.2163886,1.5545236,1.5297878,-1.1836363,-1.1197939,-1.4684261,0.018588617,-0.14306684,0.87133545,0.6712742,0.05600286,0.57376385,-0.66128373,-0.15290555,-0.8364004,-1.5009469,0.019765792,-1.0651999,1.0633633
-0.09633975,0.015167227,1.1877841,-0.14070086,-0.23376471,-2.015748,0.14186476,-0.37866297,0.12210434,-1.1782155,-1.6212146,-0.47419053,-0.47493237,-1.0112064,0.35828456,1.0823785,1.3379122,0.53803355,-0.3180926,0.5782285
0.23634338,1.1639957,-0.011950252,-1.3093355,0.9398216,2.4863188,-0.8451774,0.65415794,0.06420958,-0.98473006,-0.28988588,-0.1953171,-0.44383654,-0.9390846,0.55960745,-1.1407534,-1.6010883,1.1356981,0.15374044,-0.32832694
1.5844365,0.3268311,-0.5786942,-0.23343536,1.0549259,-0.097020745,-0.2694911,0.10256988,0.4755847,-0.73502034,0.81076294,0.924356,-1.2810683,0.5348111,0.36993665,0.95804566,-0.34101295,0.58457714,0.25516713,1.6384228
-0.967668,-0.9456309,1.1716573,-1.1277535,0.5910707,0.5249734,-0.31188735,-0.37877536,-0.6464277,0.16009629,-0.80580574,0.44988263,0.16780539,0.61896455,0.8806171,-0.5907301,0.931155,-0.0041736793,-1.0323012,-1.6887925
0.22801468,0.15450788,-1.1795696,0.788557,0.37776724,-0.23356299,-0.22737488,0.52923334,1.947647,-1.3335305,-0.30353066,-1.6584072,-0.006482743,0.31058246,0.7681572,0.26116684,1.3630937,1.0696172,-1.205859,-0.14704311
-0.56339705,1.0447646,-0.63178897,0.010341903,-1.8352287,-0.29689237,-1.5991251,-0.17339984,-0.76422304,-0.72285646,-0.108521365,-1.447964,-1.0803058,-0.5675594,0.98673046,-1.102977,0.20632304,-0.9365919,-0.020155735,1.2799755
-0.08631796,0.43380937,-0.3220882,-0.26716107,-1.0463336,1.140244,0.35099235,0.4290859,1.3848044,-1.110741,-2.9453874,-0.04400335,1.0893496,-0.11929581,-0.37442037,0.22442348,0.29862422,0.97782695,-0.23816356,1.1357801
1.106783,0.14304632,0.17735109,-0.1452332,1.6146784,0.26766255,-0.6224709,0.3082498,-1.4542159,-0.537135,-1.3354858,-0.033329174,0.07606202,0.51411855,-2.303618,-1.0189385,-0.14554551,-0.050556224,-0.3351032,-0.647734
