Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.25270137,-0.49436215,-0.40919703,0.846406,1.7469926,1.3013792,-0.2923686,1.1643313,0.49748227,2.503765,-1.2831045,0.97225326,-0.36222926,1.0700983,-0.94307864,-0.43208966,0.65880924,0.49075785,0.6475726,1.0908645
-0.7464312,1.7172339,-0.575365,-1.0394813,-0.15627164,-0.16494164,-0.7280688,0.41593874,0.19653788,-0.3949387,-0.6539599,0.07937175,-0.68938863,0.7306809,0.9910592,0.76273274,0.6620994,-1.6066453,-1.2970595,1.0081475
0.19019626,1.2348638,-0.006723932,-0.06753052,-0.057782657,-0.5875626,1.1194735,0.49004376,-1.024948,-0.3960195,1.2670166,0.35331833,0.5442323,-1.4989436,-0.79446095,1.0787565,-1.5661159,-1.5416248,-0.4922162,-1.6021479
-0.1785796,-0.26181734,1.7423371,1.2898068,1.4670652,0.6020389,-0.24929795,0.07440824,0.4612972,-0.3520566,1.9085629,0.73733777,0.02949723,1.5704489,0.31489715,-0.72901076,-1.2097685,-0.18184151,2.1074514,-0.44500592
1.1781509,-0.757113,1.2111288,-2.2055154,-0.2874405,0.45704788,0.98719263,-0.413344,-0.93494755,-0.40016076,0.19678146,-1.4753484,-0.25255498,0.73255634,-0.80831677,0.7894606,-1.9024704,0.5053013,-0.4893566,-0.8108539
0.3584614,-0.026435722,-0.952711,-0.65298814,-1.5036868,-1.6661451,-1.6242554,0.05472758,1.7307724,0.9891982,0.10580131,0.10046092,2.0009549,-0.27357173,1.59688,-1.5465331,-0.93618673,-0.14517178,-1.8069426,0.4824644
0.8990454,-1.6160525,2.0399637,1.1953802,0.5570863,-1.0018489,1.2568048,-1.9718199,-0.060118906,0.46553722,0.09824843,-0.14785607,1.4872991,0.038008872,-0.7364977,0.30228424,0.60813195,-0.20305306,-0.40430924,0.5318232
0.31138378,-1.1306086,-0.72964776,-0.85973775,-0.96309733,-0.20400698,-1.5363283,-1.5653576,-1.6072787,1.7772563,1.9601583,-0.39115185,-0.40908614,-0.41945055,-0.8275958,-1.42223,0.06252851,-0.8535645,1.1736522,0.06704251
1.6375691,0.9998651,-2.3085604,0.5114726,-0.49828884,0.62478966,0.19130307,1.4658244,0.6819104,1.5458883,-0.90448755,1.5552025,-1.2970871,-0.3546223,0.47874665,0.4724588,-0.23300944,0.684234,-1.746797,-1.2076478
-1.5499333,0.97198194,1.0816342,1.0779228,-2.0657122,-2.3322816,0.37458137,-0.2477326,-2.4793239,0.06110541,-0.4476119,1.8242294,-0.5195746,-1.7849805,0.6321681,0.33146873,-0.0031107897,-0.52843744,0.463433,0.7764833
0.59255904,0.41524214,-0.68056554,-1.7377918,2.7419472,-1.9547341,0.4769179,0.16922887,1.6101797,-1.7100757,1.1168236,0.13135812,0.80222976,-1.7334954,0.2096458,-1.1198348,-0.622968,1.7028002,-0.5617781,1.1206292
-1.0698259,0.17770933,0.6317344,-0.9513485,0.30487335,-0.75488716,0.8310623,1.4604074,-1.2726483,-0.6219571,0.3219486,0.58010685,0.035211056,-0.3199374,0.8045572,2.4965305,1.909382,0.7307697,-0.59146893,1.4259268
-0.366217,-0.28885916,-0.3047114,0.76671356,-0.23405398,-0.3454364,-0.99085635,0.09260138,-0.43673748,0.110294804,-1.6053921,-1.4202774,1.4612503,0.33998206,-1.7512039,-0.32360724,0.61556673,-1.179967,0.10616401,-0.089230806
0.464348,-0.6763823,-0.52952206,0.44544303,1.1295718,0.74699306,-0.0967285,-0.12455517,-1.6836213,0.15347168,0.27659047,0.94747937,0.21082488,-0.73185134,2.0935714,-0.12811221,-0.9676715,-2.341476,0.08438369,-1.837039
1.7099289,1.4780743,0.9024917,-0.84964573,-0.67579186,-0.23019962,0.822541,-0.7763102,1.3940741,-0.20735478,-1.0806484,-1.9197986,2.117052,0.30812484,1.7679147,-0.17549074,0.74753785,0.17656775,0.7802525,0.81146264
-1.1050457,0.9089502,1.0631025,2.2213147,-0.55602324,0.22023791,-0.24232665,0.0053515253,0.52986056,-0.16535996,0.95371485,1.6759706,0.1175794,0.48451245,0.9656435,-1.0788087,0.65298283,2.2454994,-1.0279697,0.66409487
-0.32675686,-1.9308491,-0.2021785,1.5485559,-1.4681728,1.2355111,-1.1620978,-1.6485325,-0.7175936,-0.95565003,0.8386829,-0.14797877,0.53899854,-0.4674462,0.17603204,-0.63448584,-0.26755786,-0.6861008,0.26840657,0.33464897
