Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.11249733,-0.41152322,1.1416903,-2.0803924,-0.4514101,0.066960715,0.46667776,0.6105639,-0.27475083,-0.018460521,0.63083065,-0.30069086,0.011193292,0.40129995,-0.50354093,0.5652799,-0.071469985,-0.8992388,1.7579768,0.21956703
1.2514716,0.33761352,0.18791232,-0.4398161,0.4282839,2.629635,-0.526811,-0.42792064,1.343348,0.9946043,-1.3833354,-0.0359042,1.1417685,-1.0848416,-1.1351677,0.054720066,0.5299808,-0.40301502,0.6362152,1.0191269
-1.3860672,1.9491504,2.6637037,0.3295657,0.7632306,0.41232076,-1.7348926,0.26490167,-0.29330027,-0.18349327,0.36288795,1.5920357,-1.0395652,-1.5164968,-0.45480394,0.21146551,0.34716815,1.2997292,-0.91247004,-1.9884933
0.11584239,0.31768188,1.4646281,0.6470592,1.0246438,1.8490267,-0.22578095,0.8899518,0.54191613,-0.70529354,1.8840317,0.6238831,2.2688732,1.0972834,-1.6038824,1.0895439,0.5661606,-0.13885795,0.1581367,-0.85985607
2.4031954,-0.8312242,0.0053536007,-0.24192335,-1.884157,0.91378015,0.6427837,-1.6270901,0.246785,0.8550812,-0.55653083,-0.7277339,-1.1355867,1.3934691,-1.1792365,1.2217876,0.7350467,-1.0411247,1.1287628,-0.3596068
-0.5755912,-1.5281193,-0.22935815,-0.97584546,1.0225655,-1.305422,0.17305745,0.39297897,-0.56161666,-0.48781928,-1.0783023,0.084751956,0.86726725,-0.5111128,-0.61209655,-0.37017763,-0.07029969,-0.36996424,1.1355538,0.28151262
-1.1308346,0.42240807,-0.8490141,0.87802726,-1.2511141,1.6528357,0.48399186,1.2906486,-0.7613561,-0.7615855,-0.55967695,-2.2902882,0.26547256,-0.8124837,-0.030463753,-1.1051083,-0.32101622,-1.6015918,0.053970337,-1.4096326
-0.24575485,0.31936818,0.41251343,0.034064144,-1.1769414,1.4704431,-0.98822105,0.48555583,0.3322075,-0.08057091,-0.15671177,1.3034111,-1.2397444,0.40897524,0.7396184,-0.5879557,-0.12293353,-2.2135012,0.18370977,0.30366245
-1.5617709,0.4014873,1.1257801,-0.048847303,-0.57823,-0.1921749,-0.21816833,0.11335559,-1.720387,-0.33024853,0.2685487,-0.11156494,1.6048888,1.7948582,-0.7916151,0.071634434,1.2246293,-0.033983033,0.05884467,-1.7256622
-0.75887424,-0.36428466,2.1757505,-0.2513377,-0.47587907,-0.4000394,-0.21653779,0.63481,-0.74503285,-0.3975249,1.5088805,0.17986636,0.10311382,0.7021942,2.2088861,0.6368621,0.90546083,0.3409512,1.968621,0.21283224
