Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-1.2685893,0.8652552,0.20022011,-0.8481586,-1.0824541,0.31580645,-1.0909877,-1.0891618,0.47779766,-0.046197917,-0.5714044,-0.28909034,0.32083735,2.2298043,-1.4054596,0.6029291,0.42250124,-1.0078756,-0.49139893,-0.5923872
1.3207043,1.7485414,0.5801866,-1.0528647,-0.87622744,0.102967046,1.0819275,-0.3636335,0.34329623,-0.2964236,-0.43179384,0.63395613,1.5642836,0.6760075,-0.05302175,-1.6770672,-0.5657639,1.3285875,1.7032927,0.1649995
-0.88478816,1.1901119,0.03185352,0.09803262,-0.23336637,-0.078169696,-0.46737844,1.8035666,-0.5352896,-1.0384412,0.862517,-1.4826177,-0.1044401,0.9059708,1.1932361,1.3367447,0.50895506,-0.2309603,0.35383585,0.27398694
0.9976862,-0.4605542,0.4939441,-0.18551865,0.43613648,0.3060875,-1.3199552,-0.83711314,0.042894915,-0.4621661,2.0779471,1.0700655,0.09587774,-1.0021491,1.4013956,-1.2047756,-0.37604365,0.79456127,-0.5657259,1.6154786
0.31576666,-0.35046437,-1.1035571,0.5507635,0.9222561,0.95672333,-1.7177792,0.34773564,-1.5688701,0.8388631,1.3675597,-1.3826509,-0.65769434,0.28773856,0.7985205,-1.3214301,-0.5089575,1.0680487,-0.49899557,-1.474016
0.22589265,1.4288918,-0.2096502,-0.8269359,0.249758,0.574663,1.6898366,-0.7717564,0.4348662,0.6073319,0.18505341,0.8511337,0.68034846,-1.0086647,-2.065746,2.470947,1.9633546,-1.6418498,0.68031824,0.48528042
-0.5359472,0.89913994,-1.3368199,0.79132456,2.17481,1.1010721,0.0032835545,-0.109596536,-0.18746465,-0.051611822,-0.26718757,-1.766047,-0.040338706,0.22834525,1.489447,-0.06826228,-2.0371099,1.0247391,-0.33152178,-0.46948758
-0.3838479,1.4059699,-0.0026691095,1.1837915,0.1863392,1.2457938,-0.8301183,-0.8786055,0.36828148,1.1205951,0.42416704,-2.744083,-0.3653782,1.3603152,0.64451796,-0.8751425,1.466567,-1.2881343,0.11482674,-0.83314884
1.7344325,1.3779474,-0.45750397,-0.52867097,1.1158954,-0.53740305,0.37214148,1.0259143,-0.690157,0.76123893,0.5846907,1.0407507,0.0964007,0.0773946,-2.2840154,1.710008,0.41482076,-0.6012007,0.39815873,-1.1358136
0.548345,0.6864251,1.2862916,-0.488325,-1.1227702,0.08183081,0.5519819,0.606693,0.557905,-0.23378322,-0.9398727,0.46252146,1.2446288,1.3027049,0.74030024,1.3594617,0.73491603,1.8320997,-0.94680405,-2.0543404
-0.027739968,-0.95695496,1.5780562,1.3883067,-0.62049884,2.1214683,-0.9004346,0.51752084,1.1808189,-0.011688981,-0.4451051,-1.123958,0.9641542,0.5768076,0.39209718,-0.9110006,0.660085,-0.80910563,1.3388338,-0.83565
-0.6801556,0.99872315,1.1290959,0.37813696,1.3595548,-0.5811613,-0.95101666,-1.0801746,-1.5208722,0.015873559,-0.052874714,0.69160485,-1.069849,-0.13887386,-0.009709206,-1.8051302,0.832396,0.6870344,1.056647,-0.58856386
1.7636198,1.764854,1.6677018,0.53839356,-0.11047993,0.8574503,-1.0486573,0.048716635,0.9867137,2.4666972,-0.532657,-0.21545362,-1.277671,-1.3931708,0.07136621,-1.5198692,0.29491502,0.3791534,0.8772083,-1.1423832
-0.5565296,-0.31672508,-0.108375095,0.454236,-0.07755188,-0.7721457,1.1291728,-0.89220685,-1.1599085,-1.2989733,-0.727346,-0.6326015,-1.480013,0.020882133,0.068859704,0.37067956,0.83226305,-1.7694161,-0.6668482,-1.5766948
1.2456498,-1.066988,0.6876043,0.17891078,1.806346,-0.49646252,0.6224072,-0.73814523,-1.5093282,-1.4516824,0.6496372,0.6540625,0.25377208,-0.10841783,-0.1335599,0.109608434,-0.9815098,-0.45826462,-1.8131702,-0.75329775
1.1515332,1.4394009,0.9035001,0.857195,1.1521492,0.99256617,0.5899876,1.2025732,-1.3097149,-0.36049613,-0.03494277,1.1584548,-0.11234431,-1.0933976,-0.80497324,0.0060928124,0.7410936,1.2237227,1.0885757,-0.55165356
-0.33728617,1.18078,-0.23260203,0.099053256,-0.1814131,0.7998558,-0.7558382,1.3695072,-0.5439983,-0.6888208,-0.8561149,0.5162881,-1.8274158,0.044565976,1.6702027,0.46464795,0.0473919,-0.77042323,1.4413005,-0.05109845
0.88717693,-0.60821486,-0.14290453,0.6816251,-1.5482799,0.28611118,1.4217197,1.7676705,-0.24876928,0.60273784,0.050513357,-0.24394171,-0.64102095,-1.9600676,-0.1677477,-1.0280919,-0.45219493,0.20469064,1.3709756,-0.6268708
-0.70921034,0.62643945,-0.72658885,0.37714228,-0.52210677,0.21811016,-0.30274695,2.0298703,-0.79878104,-0.80871814,-0.86866945,-0.2323043,-0.36092114,0.9601862,-2.1048548,0.12504365,-0.62590986,-2.1323621,0.43230128,-0.5490359
1.8245537,-0.148392,-1.2942204,-0.07015509,0.97106206,-1.4019794,1.8425847,0.40831178,-1.6359433,1.1457087,-1.4846821,-0.13743007,0.765948,-0.46457195,-1.4071261,-0.89436626,-0.42385834,1.9050126,-0.8170221,-0.85651636
0.53769785,-0.46339804,0.7061901,-0.68195426,-0.8655816,-0.58099324,0.44448742,0.055225696,1.2493517,-1.0484942,1.120846,0.8503897,0.89895326,-1.128369,-1.5740837,0.705407,-0.19839455,-0.2120604,-0.32187933,-0.9978927
1.5800201,-1.4222502,-1.5121198,-2.562046,-0.11933369,-0.5532134,0.114145584,1.3037497,-0.063939415,0.32489258,1.1178485,0.14880967,1.5590465,1.3876843,-0.016983202,1.1428145,1.0457475,1.6743217,-1.2446163,-1.0652171
-0.36499676,-1.4564368,0.79345316,0.6327961,-0.4645982,-1.136058,-0.42454296,-1.2790189,-0.72789586,0.30842733,0.35243586,1.7289803,-0.8709411,-2.7905803,0.496786,0.4280122,-0.044838425,-0.1898944,-0.40276283,-0.8020788
-0.6457654,0.26794517,-1.0311397,-1.0605046,-1.1158519,-0.26689652,0.9953269,-0.66801304,1.0685799,-0.96711695,-0.5041267,-2.4253232,1.8496087,0.46714988,0.71108115,-0.43651804,0.11127972,1.0788342,1.555584,-1.2034302
1.2012628,-1.1061697,-1.1372825,-0.9537601,-1.2558649,1.7065542,0.2463703,0.5134672,-1.207293,-0.11318996,0.13828471,0.21281047,1.2640666,0.81416667,-1.4287287,0.103055246,1.1111544,-2.5263267,-0.14621401,-0.97667485
-0.37952596,2.4687366,-1.9209331,0.64981914,-1.7435397,1.0528374,0.66512173,-0.8876053,-0.13988821,0.9599075,1.1526357,-0.6586986,1.1363147,-1.6018219,-0.771045,1.5561186,-0.2957526,-1.2410839,-0.23580186,0.52629447
-0.99906987,0.6985073,-0.82279545,0.9623957,0.49633527,-0.31464615,-0.20779349,-1.9148066,-0.19105315,0.61632735,-0.8912232,-0.27752218,-1.3056434,-1.0170095,1.1962513,2.4470735,-0.256961,-0.3978757,-0.19232361,-1.6665049
-0.7626981,-1.2120836,0.6880731,-0.9103768,0.6590593,0.6013462,-0.3780987,-0.8463477,-0.38745245,-0.6848272,0.028708857,-0.3570544,-1.6944499,1.1231335,0.7997026,-0.60325044,0.4898607,0.23945048,0.4908558,-0.71721345
-1.4437906,1.2709258,0.6697751,0.9703248,-0.545416,0.98631734,-0.9602953,1.7481571,0.106354244,2.1946034,-0.20626688,-0.39236084,-0.995567,-0.35153192,0.4916623,0.5707868,1.7499455,-0.22663541,2.2438667,0.42153972
0.8894991,-0.6206718,-0.79112905,-0.11045282,-0.410992,1.2142035,1.4511043,-1.1080464,-0.4490737,-1.3811893,1.0056391,-0.7750395,0.53117365,-0.29989293,-0.10041242,-0.33513802,-0.68984246,-0.7244989,0.9210257,-1.0220785
0.31242344,1.1315426,-0.37803537,-0.77783316,-1.7210714,0.27897033,-0.8708944,0.54311067,1.8219812,0.9787986,-0.80115634,-1.0871214,-0.35321486,0.24488164,-0.24303,1.9142412,0.48205715,0.53919464,1.6550862,-0.3187255
0.183751,0.36167696,-1.4618573,0.95003057,-0.59806216,-0.6837026,1.6282359,-0.008096384,-1.5965621,0.56627554,-0.36863843,-0.85602885,-1.1557733,0.043341912,0.5183521,-1.3805617,0.1759916,1.3833325,1.1280531,-0.16446172
1.5475345,0.007291669,-1.8062793,-1.0736734,-1.2227311,-0.14881791,0.49187574,-0.25464535,-1.1915326,-0.37822384,-1.1118699,-1.0300645,1.6951996,0.09965691,0.91869366,0.32330042,-0.271227,0.46009025,-1.6131513,-0.0107950345
0.51490563,-0.6598567,0.44659352,-1.3159631,-1.0706197,0.71750116,-1.7400541,-0.6574092,0.012686768,-1.2302121,-0.9115836,1.9144255,2.0141325,-0.74202824,-0.0085168965,-1.0259396,-3.3527622,-0.7036294,-1.390963,-0.886134
-0.19871391,0.04102468,-2.524159,0.17584261,0.25783536,0.5755657,-2.6780422,-0.47654134,-0.8192017,-1.2776313,-0.15564804,1.948418,1.7831688,1.9985241,0.6608946,-1.658959,-0.2383888,-0.054910243,-0.06805269,1.9797354
-1.1597419,0.08040847,-0.026320744,-0.8844754,0.052643236,1.1758647,-0.7249163,-0.48883465,-0.50236475,-0.415858,0.08283968,-1.0725526,-1.7552406,0.455401,0.90429944,1.3850867,-0.65819,-0.037233405,1.1512581,-0.33232188
0.3289048,0.40160534,0.09848394,-1.0110563,-0.8837745,1.0942221,-1.6805964,0.047390163,-1.426048,0.0040167123,1.6080751,-1.0031174,1.6369847,-0.33671013,-0.83887583,-0.76093394,-0.44103792,3.3641176,-0.14191814,0.4438493
-0.48646098,-0.37763235,-0.26934326,1.6698096,-0.13807893,0.158963,1.6029329,3.5690918,0.16843605,0.09563185,-0.5515219,0.31942105,-0.5675229,-1.2444354,0.006701271,1.7451022,-1.1107856,0.38313416,1.1996357,1.1184496
-1.0033303,-1.1663495,-0.40216005,0.54728276,-1.241732,3.037107,1.643986,-0.15947632,0.4179051,-0.6291542,-0.20139009,-0.0726581,2.1028724,0.06561513,0.8888774,0.5840417,-0.3138694,0.5520952,0.7805687,0.97335017
0.08628622,-0.4831945,0.80186415,-0.65530014,-0.36275217,-1.545837,-0.28242165,0.31687018,-0.72384393,-1.5063344,-0.17132819,-0.8915631,-0.12055733,0.077401415,0.90446126,0.32176137,-0.060927067,-0.9574221,0.9963843,-0.9650104
-1.1526597,0.16171606,0.44784567,-0.032411307,-0.6423587,0.5593972,-1.1829811,-1.3828607,0.0577483,0.33412457,-0.60250455,1.4621977,0.58593786,-0.5866109,1.7577434,0.4592741,0.09468585,1.6441094,-0.019127496,-1.8742065
1.3210925,-0.039309196,0.83549654,0.5975622,0.028317612,-0.17747922,0.16242808,-1.1162899,-0.53981566,0.2844773,-1.032665,-1.5106543,0.33668151,-0.68203133,1.3016601,1.0230535,-2.67847,0.8557343,0.8558142,-0.26384255
-1.1032066,-1.4804837,0.29083207,-2.0184464,-1.1813045,0.024096327,0.2002938,1.4365796,-0.34113282,-0.38729236,0.64523554,-1.5830202,1.1134975,0.59529585,0.87039214,0.47309312,1.438144,-1.946863,0.07716625,-0.6772934
-0.67969525,-0.58894765,-0.07334786,-1.3380101,-0.08919564,-0.03338819,1.0294226,0.8626285,-0.30488616,1.0540999,-0.02366666,1.2741101,0.45914948,0.7672996,0.1744451,-1.822586,-0.27110282,-0.74476236,0.73872286,0.19004641
0.33645916,0.321602,0.17137426,-0.4239979,0.79380584,0.05086273,0.698061,2.8299541,0.93866265,-0.6713602,-0.34615475,0.8475041,-0.37319994,1.14383,-0.95337343,0.11578174,-2.8974752,-0.082804225,1.7008464,-0.27687222
1.5119306,0.31562486,1.0884792,0.44403872,1.5487176,-0.10337479,-0.36150554,-2.4069424,0.888572,-0.10932371,0.5762477,-1.2999877,-0.0031590015,0.3218815,0.23802061,0.97339296,0.53299206,-1.0963501,-0.7327186,-2.049771
-0.7190257,-0.09151198,0.9093338,-2.227325,0.81149286,-0.10179177,0.33518243,-1.6820543,-1.3742238,2.916298,0.1416028,0.1157279,-0.01286479,-0.40937093,0.8859654,-1.5972337,0.24768332,0.65762687,0.26588655,0.545568
-1.0373402,-1.8094603,-0.30291528,2.253533,-1.008619,0.2792907,-0.85669637,0.19122943,0.23724984,0.7949795,0.1500036,-0.27624854,-2.5566242,-1.6283019,-2.0264926,0.5282297,1.1063251,2.0366383,-0.45397553,-0.33841833
0.07173391,0.85737205,0.22950059,-0.75043446,2.1736646,-0.034122575,1.2053627,0.92399335,0.20680787,1.167039,0.19185634,1.6590985,-0.85919476,1.6833717,0.2959506,0.37948832,-1.775811,-1.4463705,1.0528408,0.037214313
-1.2225269,0.7677124,-0.33772558,0.92484134,0.57349783,2.4900825,-0.25898895,0.7573454,-0.57460237,-0.89581156,-0.31311205,1.6216732,-0.8796411,-0.5083,1.1143234,1.5872906,-0.28250194,0.9261853,-0.83476156,1.0617175
-0.79769045,1.1187371,-2.3089645,-2.021854,1.2349875,0.0629745,-0.09037477,-1.4734437,-0.14936967,-1.6824179,0.32548562,-0.21867356,-1.0859932,-0.86356455,-0.7161383,0.9235652,-1.2718652,-1.6794232,-1.0771065,0.8411478
-1.3917699,-1.0259703,-0.093980916,0.23658778,0.9648145,-0.7792152,-0.13064204,-0.528195,-0.5888208,-0.69986093,0.47957644,0.70914763,-1.4344788,0.64309746,0.100427434,-0.38465774,0.9692643,3.040768,0.34023106,-1.3165382
-0.005315381,-0.5653741,0.9522742,0.58837414,-0.4003051,0.6019622,-1.103004,0.46153164,-1.2028221,-1.0304539,-0.116298094,-0.76796067,1.1697136,0.29851046,0.16734873,-0.0015998652,0.18783359,0.9088332,-1.3500677,0.059969664
1.3323603,1.3493716,-0.5095266,-0.28681004,-0.53406006,0.9283533,0.5808455,1.6550382,-0.6925391,-1.3004122,0.70442516,-0.1674152,0.28166953,-1.7576939,-0.52880263,0.9445974,0.7672668,-0.943525,-0.6893407,1.3211995
-1.3742157,-0.51312876,0.5725196,0.6451939,-0.73346996,0.29085404,-1.2175201,1.3654423,1.3114526,-0.56442493,-0.28840318,0.69074124,-0.52417576,0.5085508,0.48258007,-0.6796151,1.33614,0.1745517,1.6562405,-0.379739
-0.11358993,0.30718377,1.9190967,0.3142232,-0.5589755,-0.5667336,-0.19679716,0.6527502,0.6077757,1.2317855,-1.5116867,0.89082175,-0.48167735,0.659941,0.9901539,-0.78940535,0.4003469,-2.110431,-0.6895154,-1.9754194
0.8371871,0.6118291,-0.9663385,1.5645517,-1.017036,-1.8904372,0.39079612,-0.57719773,0.8431422,1.1873603,0.70338494,1.7211678,-1.038495,1.9229635,0.17690398,1.9739262,-0.43862447,-1.047072,-0.58676594,0.39446914
0.07583964,-0.03432366,-2.3151681,-2.3925145,0.49894908,0.052444045,0.1355271,0.31407645,1.0420336,1.4747618,0.058794737,0.08531582,0.85113317,1.0677711,0.10832318,0.98148215,0.92037934,-0.9312885,-0.95642674,0.3678531
-1.8080553,1.0853231,0.09063931,0.18852916,-1.2373656,2.0945277,0.4236856,-0.12812161,1.6875798,-0.44852164,-1.5574887,0.8721794,-1.0963181,-1.185854,-0.14873526,-0.6159759,-0.98863214,-1.2495267,1.9302716,-1.6826912
