Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-2.3972974,-0.024650434,-0.2849233,-0.20038806,0.38250312,-0.28650132,-0.65684706,0.92383933,0.12382678,1.0625707,-0.97351176,-1.45108,-0.8946019,-0.94007784,1.4268608,0.11590523,0.9195929,-0.32261065,1.2742264,-0.4183044
-0.7738215,-1.4876534,-0.89119,-0.96466064,1.5148393,-0.19501354,0.5876008,-0.9423514,-1.3247485,-0.90729594,-0.77230173,0.24020399,-1.221583,0.21717463,-0.58642703,-0.23457861,-0.80517125,-0.36263323,-2.4630625,0.62148726
-1.0828377,0.19442756,-0.25409755,-1.6184793,-0.5447805,0.8528045,-1.1323746,0.8747691,0.097940855,-0.470309,-0.21073982,-0.65760386,-0.12965833,-1.172085,-0.9265385,-0.07586071,0.32476854,0.046907954,-0.5631729,-0.16413857
-1.4340913,-0.8297767,-1.5142107,-0.6467182,-0.49551657,-0.62913376,0.027870763,1.2907673,-1.8998593,1.3206433,-1.4315841,0.49283496,1.0990509,0.18669327,0.9910117,0.23594806,2.027874,-3.1790063,-0.34350923,0.9098021
0.47675854,-1.0241338,-0.38283956,-1.6398807,-0.9256488,-1.0340395,1.0907619,1.187974,-0.27298936,-1.5966249,1.2730235,0.6162158,0.8571458,-0.26634747,-2.534119,-0.18370463,-2.3272676,-0.8139915,1.5273776,-0.0851136
-1.4370574,0.72875315,0.6685808,0.97658753,0.6359576,0.3801135,-0.610245,1.2557632,-0.9298267,1.1540216,-0.3363014,0.5973443,-1.6396202,1.0140501,-2.022864,0.56911147,1.4706761,0.22764893,0.07485841,-0.80821145
-0.17934762,1.449937,-0.16773379,0.8031688,-0.66661316,0.6016359,-1.122577,-0.42143112,1.0534259,-1.18401,0.016345248,-1.5784051,0.07053535,-1.1431901,-1.3468959,0.59278274,0.12792091,-0.041981686,-1.6419275,0.474356
-0.035786632,-0.7547978,0.38776404,-0.8475684,0.33665276,-0.87583125,-1.8814002,-0.9863903,1.2588009,-0.6467017,0.008525052,-1.4535867,-0.09848595,-0.06598006,-1.0098166,-0.54343045,-1.361561,0.29278362,-0.8137113,1.0948685
-1.0015206,-1.2321869,0.5714328,-0.19504099,0.15083328,-0.64316064,-0.23299234,-1.5963439,0.99504644,-1.2600319,-0.69125205,2.0539033,0.35591635,-0.38335973,-1.3655512,0.6125868,0.24177021,-0.25373572,-1.2130592,1.7005512
-0.935044,-2.5559201,-1.8104867,-0.8924041,1.608759,0.15088026,-1.0492309,-0.47433305,0.03465786,0.23959246,-0.73760426,-2.0622852,-0.6388761,-1.7476778,-0.1655348,0.1501541,0.2311358,-0.36665437,-0.33090812,-0.35108775
-0.39732572,-1.1919451,-1.1503206,-0.96615326,1.7448106,-0.26553136,0.89003175,0.9285998,-0.36086354,0.7486196,-0.59932125,0.41012543,0.5970811,0.547399,0.6027525,-0.8129958,-1.4318578,-0.5389669,0.4559013,-0.08405978
-0.07336754,1.04166,-1.9505649,-0.32992974,-0.24100019,-1.1756124,0.88185704,-0.7432566,-0.68945533,1.1078045,0.34973946,1.5920011,0.17075342,0.1914004,0.2317358,-0.7354484,-1.2550048,-0.7091873,0.14762762,0.8937496
0.9350272,-1.1532209,1.2221602,0.07807459,1.3951597,-0.7663211,-0.34705842,1.5348161,0.16233253,0.5932706,0.9383038,-0.035047,0.5868975,1.7783346,-0.95563304,1.7253124,-1.5095762,0.9450336,-0.7653695,1.3613974
0.12431011,1.1406872,-1.1904391,0.30473796,-0.11684529,-0.24107265,1.5718671,1.5825776,0.2929226,-0.13490209,1.5833864,-1.1774249,-0.29559836,-0.34903723,0.45496848,3.1633286,0.6489563,0.7635484,0.48599625,0.2831408
0.4822684,-0.14610942,-2.0489867,0.9215629,-0.77313656,-0.47330213,0.7873139,1.3366485,-1.6642853,-1.3124772,0.40746444,-1.1184559,-1.6244498,0.6412211,0.061390776,-0.0809498,-1.1612445,-0.7046829,1.4778295,1.0044179
0.5621515,-0.6958312,0.4722092,-1.9241716,-0.6997694,0.65874755,0.40650463,-0.80371064,1.8909681,0.25468427,-1.5914228,0.22529468,0.11275694,-0.4601524,-0.12237316,-2.68547,-1.5108228,0.5144364,1.7137367,-0.9242094
-0.4645819,0.29827252,-0.17381854,0.95616883,0.6427683,-0.23000392,1.4516436,0.9614482,0.47568876,-0.022238629,-0.36398187,-1.5842704,-0.17556451,1.7990127,-0.9050806,-0.33884797,-0.41730487,1.5574216,2.8347194,-0.36955807
1.1574571,-0.8026297,-0.36843407,-1.1851835,3.8685613,-0.44212556,0.18720253,0.6625851,-1.2223164,-0.13868307,0.501137,0.115060195,-0.6815591,-0.08459044,1.4642636,-0.9795607,-0.46905518,1.0614948,0.97689945,0.7918131
1.2219071,-0.19990727,0.52941966,-0.18593337,-0.65377575,0.96941024,0.5056182,0.5875928,0.6762063,0.5065519,-1.8995016,0.13857359,0.29337707,0.5727169,0.16058163,0.60365254,0.6894085,0.29400316,0.86252624,-0.6895641
-0.4654957,-0.23461895,0.6343408,0.78920454,-0.8051376,0.6456404,0.6256996,-1.4442685,-0.5726373,-0.652448,2.0583875,1.4617994,-0.53566766,0.2272637,-2.1803386,-0.870642,0.20650342,1.1585699,0.069946095,-1.3029214
1.3605746,-1.034947,-0.65668833,-1.3260258,-0.16400653,0.46093792,-0.48366112,-0.8598614,1.1959304,0.24257691,1.6073157,0.18716496,3.106698,-0.3353486,-0.3093623,0.6837369,0.8521053,0.9536954,-1.0373895,0.3908763
-0.77380764,0.34835058,-0.3966045,-0.19963747,0.047023084,-1.2002193,-1.7731043,-0.8502673,-0.1710037,1.2645537,1.0252392,1.5886763,0.27165905,-1.0148091,-0.4459189,-0.603448,1.4214661,-0.68098223,-0.48423657,-1.816792
0.63191783,1.2757878,2.6160178,-2.0359375,-0.7034108,-0.32431692,1.0300734,-1.6764419,-0.3491364,0.5754003,-0.44064608,0.7645038,1.7214804,-0.064826004,1.9740988,0.12225739,1.0264481,0.7788195,1.8330327,0.80009454
0.26756728,-0.56299764,-0.1207118,-0.368186,1.1179718,2.3958337,0.29590267,0.5709565,-0.13828558,1.7738324,0.4673412,1.2504888,-0.4285669,-2.5804234,1.109879,0.8170885,0.10959348,-1.0942397,0.31639996,0.74023
-1.5577133,-1.9898914,-0.34001747,0.94636834,0.15558748,1.5789125,-0.8949044,1.9871387,0.61773044,1.0854766,-2.1776025,1.3580918,0.022013456,-0.6194441,-0.13662568,-0.36294654,0.9275574,-1.5428127,1.2910907,0.52711207
0.29703742,0.68669736,-1.8977951,0.23229444,-0.3860659,-1.248277,0.39600974,-1.421038,0.7426792,0.5562007,-0.16974993,0.88518924,-1.7049721,1.3109214,0.84159225,-0.92984295,1.0190473,0.4925024,-0.08703641,-0.25410926
-0.29484612,1.359594,2.6529524,-0.86061424,1.3750643,-0.59283173,1.1506044,0.09543952,0.57291913,1.219549,-0.57128745,-2.059157,-0.86481833,0.5078378,0.8126335,1.9922116,1.4188544,0.42368338,0.45803365,-0.12741157
-1.1887878,-1.1125264,0.9666939,0.145263,0.52630985,0.11792528,-1.3493903,-0.12469199,-1.8222252,0.3663137,-0.54400074,-1.6613684,1.1938663,0.2523216,0.46136126,-1.9045919,-0.2614643,-2.1422827,-0.47590882,-2.0951045
0.8987136,0.035618577,1.5070307,-0.9915571,-0.020746974,-0.3095218,-0.18783334,0.34720343,-1.7484922,0.45301887,0.6768444,-0.61645263,0.44264752,0.2841363,-0.39343953,-0.1217602,0.6553005,1.2284696,0.78973454,1.8059013
-1.0914036,-0.31399754,1.1288087,1.0163147,-0.22320183,0.11771562,0.9962785,1.1296427,-1.0247679,-0.13445939,1.547185,0.08657381,0.5598305,0.40435788,-0.6509536,-0.78141123,-0.57016337,-1.8147187,0.17461412,-1.8211349
0.5876053,-1.0556846,-0.9956173,-1.2237775,-1.2752745,-0.7231799,-0.22603132,-0.79078007,-2.8241298,-1.2773261,-0.4098517,-0.59115225,-0.09636692,2.3283672,1.0438453,-0.63831705,-2.4738152,-1.7238706,0.6326207,1.0044061
1.7042068,-0.25326338,-0.7833366,-0.99579346,-0.09337549,0.91052866,0.63540256,-1.0289499,-1.3737309,-0.6322336,-0.5397115,1.2039862,0.5284118,2.0061705,0.59583986,-0.19104928,-0.2562969,0.3394019,0.75711954,-1.3869336
-0.5743804,-1.675699,0.28579834,-1.0768405,1.1722699,-1.1598206,1.8718926,-0.5090874,-0.27246848,-0.5719684,-0.6591037,-2.3461015,-0.67077625,1.7049494,-0.03173169,-0.4083603,0.9110891,1.5395,0.7645701,2.0678647
-1.3486397,1.8470395,0.38020784,0.5126082,1.3960484,-1.2598202,-0.3126137,0.55831337,-0.24143545,1.4609708,0.27619416,0.5123468,-0.76144737,-0.3770456,-0.6274028,0.23408969,1.4027221,1.0790989,-0.081950024,1.424353
0.41889778,-0.7918781,0.71488845,-1.2518482,0.6425558,-0.37993786,0.6689531,-0.6070764,-0.9479761,-0.69677,0.10004108,-0.41259864,-0.6422913,-0.4300899,1.9617571,-0.83996767,-0.86062247,0.81689185,-1.6055337,0.6886904
-0.6559473,1.3620447,-0.48188025,-0.55489546,2.1739364,0.8347984,0.25915426,1.2713444,-0.41481102,0.88867015,0.5352774,-1.4777042,1.5416688,0.45776206,0.9066087,-0.37232208,-0.22547288,-1.3711076,-0.18141839,-0.9744564
-1.0745945,0.3996885,3.4378545,0.79480326,1.2247689,2.0004168,-0.028216204,-0.18675624,1.1240957,0.06447675,-1.4983261,0.14718631,-0.93820775,2.5798073,-0.6482483,0.18091072,2.0013726,-0.45357275,-0.51669365,0.027591681
-0.07874728,0.70733666,-0.6618628,-0.9719572,0.60461,-0.08456398,-0.020905491,0.20390342,-1.3896797,-0.5378818,0.79675275,-0.32054874,-1.2119701,-1.085215,-1.2769613,0.53454775,-0.72112834,0.21007967,0.21440184,0.0046824515
-0.2632385,-0.7388892,-0.6269876,-1.2917223,-0.97007,1.3250686,0.02416635,1.9783696,-2.8663783,0.65012187,-0.033651754,-0.056886025,0.65209746,0.8951426,-1.1552788,-0.010166582,-0.107354484,-1.7713631,-0.99881756,-0.3423108
-2.0757406,-0.032687556,1.8818803,1.6475935,1.173631,-0.12497702,-0.35748437,-0.8628799,-0.009419924,-0.768917,1.3747654,0.21261081,0.8519041,1.0551577,0.7079589,0.567522,-0.5144783,-0.40187088,-0.8816833,0.01660851
0.5220109,0.960882,-0.65438277,0.65032357,0.3058239,-0.050103493,1.1669703,2.1309988,0.4945977,0.8304377,1.7504859,1.2406123,1.0091093,1.2481861,1.3978032,-1.4292299,-1.2059168,0.76052785,0.8585248,0.15484078
-0.39793864,-0.010286399,-0.24755153,2.1859972,2.0448453,-1.543828,-0.01331227,0.44359356,1.7079525,-0.26600665,0.2486358,0.21685989,-0.69711995,2.073959,-0.6750171,0.13097025,-2.5009377,1.1043574,0.44213936,1.0371217
0.08520469,0.10622513,0.06192853,0.39130566,1.18212,-1.7128134,-0.4062113,0.18774574,0.5902111,0.39063895,-0.3228754,1.1506933,0.8594959,0.43634284,0.8484541,1.2240343,1.234105,-1.3017237,-0.651885,0.08055448
-0.24738307,-0.94439274,-0.7236296,0.8626323,-0.49891698,0.9166853,0.8285433,-0.6256652,-0.13030522,-0.06078635,-0.7683715,1.0304425,-0.17120004,2.1986635,-1.1411048,-0.73367393,0.17739022,-0.5116619,-0.21208183,1.6986563
0.34948868,-0.31829366,1.847725,0.61075646,-0.15240493,-1.2635095,-0.71260357,1.4299688,-0.38928625,0.6442857,-0.17533682,0.7788703,0.16336048,0.76154596,1.4370321,0.236082,-0.32311168,-0.2971061,-0.0983151,0.6946495
-0.012607872,1.7191397,1.4477774,-0.31446534,-0.82453364,-2.3232563,-0.62036604,-0.5991149,-0.29266122,0.4249187,-0.3523651,-1.0175971,0.22063003,-0.9074042,0.18144625,0.94901603,0.5434328,0.19854605,-0.39525092,0.8217828
-0.71189535,0.7573553,0.95120794,0.059842568,-0.44419938,0.27138454,-0.113267116,-0.9358132,-1.5956267,-0.77249694,0.9944207,0.60504454,-0.44966656,-0.34014338,-0.8059626,2.5944939,0.104410924,-1.0436908,0.62066853,1.7764282
-1.021619,1.4030657,-0.49360245,0.22205873,-1.0142651,-0.086872526,-0.5785653,-0.33604977,1.2543445,-0.3470347,0.71878695,-0.48903546,0.41803265,1.4720224,0.1716083,-0.11709852,-0.30900085,0.05186272,-0.0722609,0.79462314
-1.2251976,0.21861197,-1.0494672,-0.9020925,0.69581556,-1.6888268,0.55191064,0.17926319,0.77934086,-0.3699013,0.26810348,0.9190384,0.7384941,0.4419218,0.7524872,-0.2666444,-1.2309757,1.5437328,0.3470528,-0.4967849
-0.66892385,0.014143747,-0.26460096,-0.40776148,0.74210155,0.019779572,1.9984937,-1.5856624,-0.15862785,-0.16909306,0.22909002,0.18708888,-1.5692326,-0.55084443,0.57677275,-1.122445,1.7669859,-0.10154825,0.75358903,0.96731997
0.508094,-0.06638966,-2.642646,-0.73236054,-1.8428093,-0.044857666,0.64241433,1.5695292,0.010921375,1.5721198,-0.5160805,0.9842342,-0.9829989,-0.5010992,1.0918486,-1.0159572,1.6816889,2.799629,0.015786702,-0.9939366
-0.60640657,0.40912798,0.028609054,0.6188133,0.30286974,0.058838908,0.77486974,0.18558292,-1.8510692,0.64363194,-0.17397267,0.10478891,1.2442094,-0.52658314,0.2507069,-0.7910974,-0.97041506,-0.9141762,1.6599857,0.46149182
0.5227425,0.40680915,0.08805903,0.31803128,-0.62193686,0.66546303,0.043803275,-0.6422552,1.1145276,-0.63322467,0.5476719,0.4265202,1.2261581,-0.19060738,-0.61006504,-1.3435757,1.9447476,-1.260567,-0.24331892,0.84936345
1.3064289,1.9267522,-0.20046355,-0.3647045,-0.54003215,-1.1664506,-0.19723648,-0.39526883,-0.19381839,0.26070654,0.7085168,2.1467702,0.48811087,-1.2483764,-0.4149413,0.59637547,-0.39815858,-1.206648,-0.18310957,-0.20354368
-1.3972613,1.8101124,-0.13186595,1.0286269,-1.2363347,0.29456863,-0.88622355,0.4020716,0.28189307,0.9403939,-0.99594116,-0.426854,-0.38866344,1.4669172,-0.3129512,0.1429059,-0.54252523,-0.47951925,-0.68594015,0.71037495
0.041823838,1.7421757,-0.44710296,0.5121566,-1.9375888,0.2106728,1.2485275,-1.6307507,0.6185749,-1.1137929,-0.75710446,-1.4500234,-0.4720278,-0.50751555,0.11411957,0.25743693,-0.77632856,1.3201529,-0.53697866,-0.08375161
0.5673816,1.1064187,0.28477234,0.568096,-0.7134496,-0.05900073,1.0276952,1.2346733,0.46641746,-1.333515,0.57828087,-1.8197136,-1.2156115,-0.12853803,-0.06690525,-0.5389977,0.6723556,-1.1823951,-1.3525943,-1.6813618
0.03322941,-1.9829184,1.9590225,-0.1033968,0.11515842,-0.7187045,1.4893672,-0.010041089,0.5759441,1.6976753,-0.6628246,1.2288268,0.5846535,-1.5189357,1.4525845,0.90145034,-1.7307537,0.6573192,0.056299694,-0.40604767
0.3696925,0.47986585,-0.773692,-1.3182573,-0.83232933,1.7338815,-1.2106234,0.33233413,0.63084507,-2.088249,0.17133687,0.39926302,-0.3128407,0.9999042,-0.6224035,0.68850315,-1.8589462,1.32483,0.07278439,-1.1845156
-1.232299,1.0565288,0.048153006,-0.22315572,-1.4187932,-0.26472688,0.33945057,0.2240136,0.30495214,0.99104923,-1.1412435,-1.6417526,-0.20585495,1.6333476,-2.4496326,1.279866,0.4069113,-1.3030764,-0.64762735,1.0760726
2.1319263,1.2566848,-0.3280762,-1.3555387,-0.09594401,-0.2489625,0.6769874,-1.4697957,-0.55444956,2.2048917,-0.6970855,-1.0813388,0.30076048,0.2628267,2.2586515,1.1736194,0.9672529,-1.5890372,0.7967643,1.5030435
0.30778262,-1.3539025,-0.325785,0.16019405,-0.18318704,-0.03373013,-2.3784857,0.55505604,-0.60376227,-1.3290689,0.021662248,1.0304823,-0.49795258,0.10249602,-0.074179105,-0.4382953,1.2564334,0.4462116,-0.65731424,-1.5084779
0.39151216,0.5585206,0.18314026,-1.3604107,0.5177819,-1.3924541,0.104033634,0.98916435,0.053877946,-0.4056263,-1.1203341,-0.33885488,-0.29474896,-1.1120297,-1.3358316,-0.653812,-0.09478512,-0.9046619,1.3094404,0.36116853
-2.0648873,-0.14522412,-0.11872639,1.300713,-0.68234396,-0.801025,1.0158858,0.39007708,-0.47978455,0.31513116,0.95661277,-0.43184704,1.677888,-0.55730397,0.6174346,-0.10744348,-0.4384476,1.202983,-1.9975021,1.2118752
1.646314,-0.092906736,0.24775635,-1.013468,1.6293702,1.137491,1.4116325,1.482862,-1.8296841,-0.74436635,-0.36362,-0.86128926,-0.8926111,-0.3834866,1.0559517,-1.5960327,0.3899817,0.9404464,1.5682552,0.95860285
-0.8031187,-0.5964514,-0.9622189,-1.5254034,-0.4000261,0.19122732,0.1311332,-0.7479222,0.04868491,-0.6051943,0.57884675,-1.6127696,-0.3695778,-0.86557394,0.5848796,0.31801775,2.4764347,0.5027954,0.6753133,1.3619355
-0.82378167,-1.3504584,-0.4874202,-0.20955427,-0.65853935,-0.10145732,-1.2173254,0.35950902,-1.2442449,-0.37267804,0.053766076,0.43482372,0.13566,1.2728459,-1.6127952,0.25356287,-0.07985026,0.977082,-1.152137,-0.33363304
-0.62653655,0.66452235,0.21601202,1.8497286,-0.18344176,-0.67692924,0.2323643,0.056940276,0.87443197,-0.4471722,-0.6570934,0.4871449,-0.84016794,1.5646082,0.4877985,0.3061381,-0.23155256,-1.2379382,0.20218582,0.43490103
0.50486594,0.13658293,0.28588748,0.017722897,-0.4957166,1.7408993,1.0807521,-1.059781,-0.6687247,-1.2015507,-0.16880395,0.97329336,1.048228,-1.225338,0.09515823,-2.075844,-1.042343,-0.6108598,-0.049828716,-0.7584107
-1.0352865,-0.7486665,2.1206772,1.7253743,-1.014881,0.5621276,1.0027069,1.5478259,-0.44600332,-1.4993671,-0.43887138,-0.51684356,-0.35843205,0.803944,1.1028953,0.046517495,-0.52507406,-0.73781437,-1.1301007,1.9034204
-0.117744744,-0.04905004,1.5060027,0.8359138,1.7252259,-0.003584325,2.0503135,-1.4338747,-0.06342186,-0.9176274,0.2522935,-0.5267456,-0.8877501,-0.7645413,-0.09926828,0.69026685,-1.8065377,0.99455976,-0.67948395,-0.5987704
-0.16231449,0.12616767,0.3918438,-0.7826555,-0.2613264,0.8402621,0.6528805,0.26944178,-1.9285957,-2.5148106,-0.029124826,0.20360963,2.0186927,-1.1252611,0.10990222,-1.129888,-0.903939,0.085395895,-1.3739562,-1.3305043
1.2704134,-1.2295746,-1.3167052,0.221017,-0.9417235,0.68597895,-0.55718905,0.9909595,-0.16118151,-0.839533,-1.2648681,0.85702443,-0.34547597,-0.5995169,-0.45913637,1.4560379,0.9767318,0.92869705,0.41472816,0.50052714
