Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_51,0.40677157,0.0030813077,0.81932724,-0.75419545,0.6485888,-0.6291312,0.30065924,0.7316269,-0.8168377,-0.4431242,-0.7154932,-0.64423007,0.75212073,0.17266926,-0.775634,0.3498719,-2.0087693,-0.1191365,-0.2013279,-0.35730183
Subject_52,1.4941063,-1.2521359,-0.5707157,0.19409686,1.6737691,0.035415616,-0.48924705,2.4178877,0.4264294,1.7042576,-0.9686966,0.28920487,-0.39118668,-0.39172342,-1.0221609,-1.7460625,0.19127768,-0.043626223,-0.2901689,0.3650201
Subject_53,-1.0712291,0.23441443,-2.0335548,0.46054652,-0.40969792,-1.4027724,0.16587347,-0.86407423,-0.6426757,-0.7976209,-1.2981032,-0.6879528,0.9645895,-0.3714606,1.8526994,-0.24891648,0.9375633,-0.45143214,3.2917721,0.6101395
Subject_54,-0.09805838,-0.96316266,-0.51725304,0.12275208,-0.47449943,1.587509,-0.57299864,-0.68926686,-1.2962592,-0.54344887,0.32495552,1.403018,-2.960621,-0.047482833,-1.1726388,1.5678315,-1.2707976,-0.3416263,-0.8684672,0.44907412
Subject_55,-1.3301984,-0.103903,0.28555056,-0.9728674,-1.2304732,-0.72084326,-0.1676061,0.56461465,-0.3400288,0.33241928,-0.16945979,-2.0352087,0.40323254,-1.8822603,-2.4951746,-0.30610174,0.018029211,1.2145896,0.7583072,0.9629354
Subject_56,-0.12352585,-1.4454728,1.0428853,0.9992159,1.7078809,0.57458216,-0.83222574,2.070427,0.8532322,0.023265703,0.629622,1.7141196,0.1845437,-0.7214501,-1.008855,-0.22855012,0.24870102,-1.1015794,-0.97870547,-1.1656309
Subject_57,1.7415273,-0.8150158,-0.34183928,0.7506945,0.57514554,-1.259966,-0.13675082,-0.7928181,1.0944642,-0.8767326,-0.5450483,-0.14680016,0.7678083,-0.74576956,-0.08221934,-0.36767176,0.25085938,-1.3351091,-1.2650864,-0.96409374
Subject_58,-0.7767128,2.1221347,0.29516044,0.63201857,1.1926486,-1.0092129,0.10012248,0.036903713,-0.19709542,-0.94135714,1.1286333,0.68442225,-0.9276235,0.2700162,-0.078397155,-0.132906,1.8291329,0.4469803,1.513454,0.04589811
Subject_59,-0.34702522,-0.8258948,-0.009929003,-0.62181175,0.6349459,0.9647861,-0.801074,1.5746931,-2.332692,-0.92790043,-0.110609464,-1.2049059,-0.030141182,-0.17480972,-0.33300206,0.9592776,0.32445994,0.6291757,0.29517606,-0.38748214
Subject_60,-0.10015187,-1.0450364,-0.13009723,0.1886953,-1.5520016,1.3591349,0.17553452,-0.32467678,0.064575605,0.0865307,0.94841534,-1.3694804,0.62517285,-0.71889925,-0.919024,0.13642113,1.8922461,1.7689189,-0.537575,-0.8193394
Subject_61,-2.0756195,0.062471945,0.045636266,0.14873181,-1.3384467,-0.59511733,1.184411,1.438501,0.4033372,-1.8673564,-0.5783906,0.11217237,-0.6818332,1.5377916,-2.2404773,1.4738846,0.9648855,0.5256676,-1.3954487,-0.5794734
Subject_62,0.16708128,-0.66904026,0.06881314,0.04341762,0.20107336,0.51681,1.1032127,0.5833947,0.007843556,2.0306523,0.37567368,0.32138175,-0.70814204,-2.3737798,0.950012,-1.5771208,-0.24059953,-1.9982861,-1.7223043,-0.9191323
Subject_63,-2.6667395,-0.17353424,-1.0260437,0.072458714,0.12352987,-1.06108,0.43474677,1.3023828,0.11032916,-0.114305854,-0.030285597,-1.1345972,-0.70095545,-0.41810498,-0.1952571,0.23328416,-0.44481772,1.3966625,0.81816584,-0.90920943
Subject_64,0.14054482,-0.5741748,1.2210152,-0.80386496,2.0505047,-0.30027995,-1.0345626,-0.3217435,0.48895815,0.34087577,0.18469536,-2.630146,1.6879965,-1.0478694,0.26579574,-1.6730894,0.27775848,1.0136575,0.45834428,-0.3667559
Subject_65,1.5120478,0.44760448,-0.39831874,-0.6847284,1.671596,0.4182306,-0.302906,0.50369936,-0.30404353,-0.04367054,-2.7018213,-1.1633354,1.5663251,0.05533375,-0.78767323,1.1157072,-0.2244603,-0.709156,0.0629127,-0.46256945
Subject_66,-0.7340125,-0.039478578,-0.75710815,0.8713563,1.1678034,0.46463415,0.8140332,-0.91006005,1.2277346,0.110888086,0.44605938,0.86835104,-0.657778,-0.027776398,-1.7778986,-0.65525186,0.9500391,-0.9027757,0.48624578,-0.22617707
Subject_67,2.488096,-0.2534869,1.3569416,-0.8314777,1.0451878,-0.6333468,0.90656304,-0.16740899,-0.97933483,1.2415215,0.83114374,0.26465636,0.3837892,-0.25656408,0.22001025,-0.6564397,0.34893113,-0.41148266,-0.5402609,0.6207649
Subject_68,1.0567473,0.42403322,0.4976715,-0.058014147,-0.044946074,1.4369328,0.20696484,0.40671143,-0.2191332,-0.16980362,-1.4000863,0.008764753,-1.4452618,-0.60815156,-1.4474221,-0.75076973,-0.6916791,-0.39806703,-0.19549657,0.7302464
Subject_69,-1.70792,1.281243,0.55568385,-0.82702875,-0.6998614,-0.972829,1.283901,0.0400083,0.40401822,0.590756,-1.9053465,-0.7494866,0.3750935,0.9205123,-0.34731394,0.5248986,0.0047739013,-1.634614,1.4068003,-1.7132795
Subject_70,-0.116160356,0.59591484,0.6325526,1.8402885,2.073061,1.6082574,-0.118477225,1.0153828,-0.29900387,1.4858202,-0.048100054,0.13312119,0.4905715,-0.7855876,-0.84548247,-1.1444495,-1.0047944,0.10661818,0.45394757,0.5408127
Subject_71,1.3360331,1.5510607,0.09934801,0.014567566,-2.8343365,0.5380596,-0.95602137,-0.8272572,-0.17345501,0.007896567,0.81629735,1.8482652,-0.6629291,0.4443685,1.8585055,1.0685071,-1.3235735,0.34108204,0.21222286,-0.5741571
Subject_72,0.25920478,-1.1592445,-1.2260287,-0.9573593,-1.0091509,-0.89296013,0.24047908,-0.0649862,-0.5369379,0.112758815,-0.5698953,-0.6056684,0.45776093,1.1043191,0.47597346,-0.14909491,-1.2821591,0.103929944,-0.8472787,1.3529118
Subject_73,-0.19211075,-0.5980345,-0.48325655,1.8244383,-2.2309816,0.80526835,0.5576404,0.9650407,0.74716043,-0.20283455,1.3813818,-0.58304834,-0.85143596,-0.4182148,0.0260214,0.3124332,-1.365433,-0.44256195,0.13931522,0.70842594
Subject_74,0.10390605,0.40440685,0.076649554,-0.45504838,-0.83883274,0.8981997,-1.3690931,1.4184349,1.0182741,0.6130419,-0.55959076,0.51092,0.8458446,-1.5534681,2.0088086,0.7943016,0.6016384,-1.7280555,0.5156086,-0.04207302
Subject_75,0.8552214,0.8868199,0.84031916,-0.50301766,-1.4069872,-0.6364206,-0.025803825,1.1825513,-1.4589705,-1.355583,0.9217309,-0.21396315,-1.5774193,-1.2545036,-1.3628836,2.1065004,-1.18102,1.0825771,-0.22859015,-1.0018878
Subject_76,1.0980383,0.3906275,1.6756307,0.2890419,-0.82978547,0.4992212,-1.4026008,0.46348706,-0.26656267,-0.8212308,-0.044754267,1.5022236,0.012543777,-1.5453435,-0.17759413,-1.7468917,0.9889315,0.5815379,-1.3269644,0.116561994
Subject_77,-1.2345767,-1.5248358,-1.5180883,-0.4782309,1.9715666,0.10442816,0.5654607,0.7310641,0.36217993,1.1934288,-1.8814034,-0.66084373,-1.0136118,-0.7500676,1.8538568,0.30128175,1.8598025,-0.74188316,-0.08567113,-0.058613557
Subject_78,0.78572494,-0.23993883,0.36688268,-0.72992355,1.359026,-1.0509616,-0.15238729,0.57338756,-0.9917318,-0.25001878,-0.03736308,-1.0693926,1.0614862,0.914829,-1.031664,0.671847,-0.52448714,-2.2115114,-0.75163805,-1.0927788
Subject_79,-0.45553234,-0.6204873,-1.0151837,1.0045732,1.5121932,1.5359817,1.1452107,-0.2432306,-0.23195986,-0.60528433,0.7648967,-0.8821765,1.4998218,-0.8107112,-0.023387244,0.3810074,0.7865543,-0.38383746,-0.39774945,-0.25999555
Subject_80,0.12085203,-1.9346814,-1.6190228,0.05138175,1.1003841,-0.8671332,1.3826807,0.6440438,-0.39411128,0.37132454,2.0334592,1.0081054,0.3004138,1.6860472,0.09002014,0.6463509,-0.06851382,1.3602953,-0.8051419,0.9649147
Subject_81,-0.022932312,0.600711,-0.08427632,0.16155148,0.79207116,-0.3456905,-1.4263504,0.116886996,-0.47729412,0.08064025,-1.8936442,0.10936858,-0.14787412,-0.5486406,-0.23878098,-0.7101483,0.3757149,1.5813216,0.9515006,0.073630035
Subject_82,-1.2882931,-0.042179573,-0.105009764,-0.2926154,0.25147882,0.7798696,-0.2294158,-0.3327377,-0.050535124,-0.5772441,-0.58759016,-0.014206922,1.373147,-0.44666597,0.17699067,-1.325379,-0.26269847,-1.0380963,-0.7181612,1.3630011
Subject_83,4.0287733,0.8612137,-0.677282,1.3126005,-1.9028357,2.1732345,-1.4597931,-0.64239544,-0.42027426,-2.4297948,0.5566341,-0.17557213,0.47546557,0.43349615,-1.2617059,-0.68637574,0.7104183,-2.2535799,-0.83504725,0.12216062
Subject_84,-1.4594985,-0.20190758,0.62765926,-0.1293138,0.95321757,0.060010836,-0.86893636,0.34266937,-0.12872009,-0.17031151,-0.15683141,-0.94043136,0.34862337,-0.43798336,-1.7203882,0.37564608,-0.59751225,1.7405119,-0.1800456,-1.3591846
Subject_85,-1.7213613,0.82725596,-0.6184977,1.489764,1.4269238,-1.991084,-1.2422192,1.6946517,-0.23360881,1.3127313,0.77452075,-0.040716253,0.080739394,-0.9506867,0.6775749,0.6286113,0.7760531,-0.21554759,-1.7763294,0.6953832
Subject_86,-0.042850297,1.2513283,-1.7947563,0.42848894,1.4865738,-0.93110394,-1.1451644,-1.7453016,-1.6196816,0.88196146,1.8454021,-0.82781804,1.1143322,1.1057717,-1.0013402,-0.008726124,0.71780705,-1.854275,0.5551943,-0.6525133
