Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
1.2936442,-3.019603,0.34071222,-1.4430399,0.85211414,-0.42031252,-1.2935945,0.07345459,1.2959145,0.52974164,-0.59779143,-0.77926445,0.24110138,0.28695288,-0.023175571,-0.5954915,-0.21879883,0.65372056,1.2604485,1.5312492
1.1653848,0.16427281,-1.3201625,-1.0539014,-0.5897378,-1.5539352,2.088616,0.6720687,0.26235998,0.7342654,2.2911458,-1.2066786,0.09873235,-0.14698103,-2.072214,2.0978687,1.0642972,-1.1993748,1.189324,0.3252295
0.42166486,0.1146194,-1.8676702,-0.0268145,1.795675,-0.99925673,-1.2378796,-0.20310222,0.45457023,0.6262338,1.1669441,-0.7481731,-1.9637822,0.89293885,-0.20304343,-0.58277124,0.7731229,0.30756167,0.19116014,-0.93813235
1.5404706,0.30731857,0.70088065,0.6648431,2.1498833,0.1868266,-1.116911,-0.35563505,-1.902857,-0.48963386,-0.19311474,0.52742875,-0.5379623,0.31067252,0.6527455,1.4913042,1.0065304,-1.2993253,0.7399853,0.31152675
-0.9440513,-0.11706836,1.5273519,-0.5215547,-0.16129388,0.83199435,1.7696733,-0.0911365,-1.3660908,-0.28255123,-0.5182552,0.39831954,-1.2683417,-0.85499454,0.47266817,-0.8165096,-0.35995296,0.4034156,-0.81027365,-1.3357626
0.4824236,-0.53068554,-1.4241105,0.91675806,2.199935,-2.2800534,-0.30131406,-0.1599172,0.039115548,0.76505494,-0.67689586,-0.75332737,-0.1936991,-1.6241728,-0.048353616,-0.32968804,0.08750509,-1.0585595,-0.52599394,1.5412675
0.80718243,0.7038689,0.007913295,-0.16095611,0.7490865,1.4505937,-0.76311606,1.0125245,-0.16354363,-0.42565843,1.4428935,-2.067625,-0.63262063,-0.81339204,0.70503765,0.93117994,-2.0859373,1.9958427,0.2688232,-0.19550423
-1.5666305,0.46658108,-1.7510229,0.23894258,0.7042399,0.1378678,1.814323,-0.98560846,0.90661764,-0.06525266,-0.6633378,0.7758157,1.4186614,0.083418936,-1.2867259,0.84863496,0.0025706387,-1.8659929,1.3959048,-0.09252282
0.8634422,1.2282076,1.5145415,1.507836,0.28957245,-0.4928171,-0.6790478,0.49897152,-0.10136405,0.9888845,-0.57641,-0.31129596,-0.73703444,0.20235004,-0.3465614,-0.09188628,-1.0324111,-1.9125359,1.4771837,0.1725807
-0.36157936,-1.9774126,0.38971657,1.5299506,2.1467974,0.33379737,-0.9618501,-0.5508878,1.3876541,-1.0518724,1.4768671,1.7374392,1.293909,1.2990535,0.61798245,1.9816179,-0.034142304,-0.0538081,1.7356509,-0.1502147
0.6716752,1.7036182,1.7443807,0.501754,-2.1958225,-0.8733494,0.18446256,-0.3916926,-1.2157252,0.60999495,-0.66603804,0.79254293,0.33539942,-0.095639795,-0.9574013,-3.0753655,-0.45999563,0.7385126,-0.8440737,0.8043144
1.0166069,0.036049318,-0.89632285,-0.4168012,-1.228966,-0.79789406,-0.66783,-1.3226097,0.6961683,-1.0065473,1.153884,-0.89855134,-0.50572896,-1.4448171,-0.7428507,-2.2593095,-0.914469,-0.25617993,0.9216557,0.5080771
1.1322569,-1.090739,-0.6599722,1.7020795,1.1711919,-1.1827137,1.2965746,-0.8879429,0.19722983,-0.70908535,-1.5427072,1.5354266,1.3245242,-0.5772932,0.358064,0.43341675,0.7439129,0.46456423,-0.43382874,-0.9309328
0.21655025,-0.469701,-0.72836906,-1.6410301,0.27306357,0.6089359,-1.6138251,-0.23076575,2.056276,-0.0528537,-0.9189873,1.0746449,-0.050481163,-1.5385226,-0.2884459,2.1257772,-1.1113021,0.9804176,-0.29454404,0.069480605
2.7893271,0.33682293,-1.416556,1.0086652,-0.5633014,-0.5657059,0.23982993,1.9062387,1.0319562,0.51024085,-1.0726699,1.515568,0.38022733,0.23789419,1.4179031,0.5845099,0.43402284,0.77563435,-0.43809196,-1.4434404
-0.5650457,1.2020859,0.38308173,-0.22170317,-1.0946434,1.0791471,0.9100511,0.4936138,1.2437056,2.2515798,-1.1689736,0.1557579,0.9164325,0.7232381,-1.6712747,1.1550837,-1.1709156,-0.8477715,1.8120801,-0.0468602
0.13451771,-0.30690625,-1.2453908,0.17853025,-0.547903,0.758139,-0.8157825,0.005627707,-0.86930656,-0.9009717,-1.1565627,1.4500139,0.5755565,-0.45209163,0.40308875,-1.7753813,1.4056944,0.3949613,-0.3297569,-2.9520707
