Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-1.036604,-1.0025554,-1.2270032,0.744668,-0.84036463,2.1117535,0.48060244,1.333644,0.27260625,-0.9773405,0.98569256,3.3910139,-0.4215182,-1.5015267,1.4826492,-0.22284374,-0.1378535,0.24417455,-0.67549336,1.1045111
-0.35536113,1.4988089,-1.0740235,-0.5553097,0.20091262,0.2866833,0.93471867,-1.8039122,0.60248405,-1.0439785,-0.7706534,-0.7991724,0.49997357,-0.34257936,-1.098179,-0.49773946,-1.3339682,1.7570398,-0.57813877,-0.8313487
-1.1785262,-1.2454175,0.82911766,0.5259346,1.9603333,-0.005684245,1.6577493,-0.51976657,1.1970148,0.6119801,-0.3054181,0.27449718,-0.22336401,0.5799845,1.1611382,0.10363184,-1.6663032,-0.77507097,-0.5255534,-1.1028165
0.93859583,-1.9971912,-0.2439412,0.019901352,-2.33449,-0.30979097,1.3602791,-1.7993811,-1.6155013,-0.8214221,-1.1965051,2.1428297,-1.4378649,0.7508781,-1.7955428,-0.66205525,1.5324465,0.041404165,1.3761891,-0.13046606
-2.288772,1.9052063,-0.44179806,-0.69892395,-0.895968,0.4342926,0.8815509,-0.462467,-0.7563247,1.4816879,0.11075544,-1.5767778,-0.8816771,-0.06036214,-1.8401433,1.3427455,-0.1309692,-1.2583995,1.4349868,-0.04530616
1.2148869,-0.43373272,0.74935865,1.0507817,-0.66690403,0.45384842,0.18255737,1.1079208,-0.13187401,-1.3789678,0.20319991,0.5144145,-1.9166423,-0.034875337,1.6221673,0.4319871,0.050327428,1.0417367,-0.7120469,0.23153631
1.901484,-1.3311995,1.9088076,0.8444943,0.06287734,-0.41226974,-0.50487244,1.2905345,-0.5122187,1.5698938,0.8331277,0.26508945,1.4485321,-0.13249224,-1.0267192,-0.6086011,-1.488323,0.9994603,-0.31186137,-0.6504952
-0.42817658,1.3387482,-1.5306771,-2.2443686,-0.06810517,-0.1995546,-0.35640347,-0.9396903,1.2555645,-0.3126271,-0.76578504,0.6108784,0.05049078,-0.79690033,0.54703164,0.24241379,1.1335975,0.4439569,-0.86511457,-0.57170796
0.21520956,0.68141085,2.302372,0.66915816,0.08760933,1.172856,-0.9144251,-0.55261904,1.467804,-0.9628808,-0.048960228,-1.1464291,-1.0234225,-0.37299517,-1.4071491,-0.5955246,0.18051858,-0.45831534,1.2433935,1.5441086
-1.0223491,-1.0360429,-1.4511791,0.6487668,-0.061080977,0.8643783,0.744781,-1.002935,-0.6136664,-1.0966622,-1.4113489,1.1285281,0.7154998,0.97491336,1.6396707,0.40804484,-0.96769434,-0.6175233,0.31366673,-0.029180922
-0.3932053,-0.7536671,0.5470707,-0.57893974,0.6216664,-0.96273035,0.49083456,1.2091118,2.0271351,1.5586966,-0.8162985,-0.9637836,0.71123254,1.8749593,0.97003806,1.0642192,-0.89042836,0.29575986,0.41136622,0.775797
0.10009492,0.892302,0.5883825,0.35464734,-0.75299674,-1.1569362,0.06582362,0.46709627,-0.5052811,-0.06508679,-0.09589128,0.92599976,-1.2384266,-0.18437445,1.6748017,0.742502,0.2002807,-2.1628869,0.075137354,-0.4087702
0.8527824,-0.5141796,1.3706552,-0.7676112,-0.81882024,0.8840374,-1.4458483,0.42927217,-0.57862437,2.1668005,-0.64926594,-0.44673637,-0.11124882,-0.15858904,0.50959015,1.1205919,1.3503588,-1.0124586,1.7082589,-0.38567683
