Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Feature_0,1.2605699,-0.012768624,-0.011447259,0.66020536,-1.5066003
Feature_1,-0.95260626,-0.03814307,-0.4832305,-0.70165145,-0.29802778
Feature_2,0.7547068,0.22729465,0.09245424,-0.69608957,-1.1285194
Feature_3,0.31666836,0.03215429,-0.9994444,0.5048223,-0.4687784
Feature_4,0.82819235,-0.009330806,0.77957135,0.2639165,0.08281908
Feature_5,1.0512141,0.027086275,-0.23746681,0.07838566,-0.40617883
Feature_6,-0.16063571,0.007594952,0.93692344,0.13808036,-1.6011595
Feature_7,1.3499653,0.011773927,-0.49454635,0.6786563,-0.90247923
Feature_8,-0.08165574,-0.011636762,1.0720623,0.26394454,-0.65962315
Feature_9,-2.00782,0.2666255,-1.2171148,0.38215354,0.5642929
Feature_10,-0.40558985,-0.05569944,1.2809411,0.97051483,0.86295253
Feature_11,-0.21724537,0.04521224,-1.3264967,-0.7701897,0.101172045
Feature_12,-0.3145218,-0.031764135,0.97787076,-0.25364113,-0.018451752
Feature_13,0.8720789,0.029463913,-0.8365591,-0.21326134,-0.23326686
Feature_14,-0.26700422,-0.00792681,0.24893983,0.16925369,-0.21578543
Feature_15,0.5767172,-0.025014093,0.9556468,0.2466103,0.5812325
Feature_16,-0.15745682,0.036907036,-1.2129277,0.9044287,1.5552185
